DATE1,LOC,a_pm10,a_pm25
20160316,Gwangju,67.6048,38.2805
20160316,Daegu,69.7579,41.0957
20160316,Daejeon,64.9417,34.1806
20160316,Busan,68.0835,47.9727
20160316,Seoul,67.5758,32.3797
20160316,Sejongsi,66.5000,0.0000
20160316,Ulsan,71.3983,46.0282
20160316,Incheon,51.1447,27.3322
20160316,Jeollanam-do,52.8632,39.6320
20160316,Jeollabuk-do,75.7979,46.9524
20160316,Jeju-do,53.4842,33.7579
20160316,Chungcheongnam-do,59.3882,40.0000
20160316,Chungcheongbuk-do,86.8403,49.9414
20160317,Gangwon-do,62.2689,42.7063
20160317,Gyeonggi-do,86.1950,45.4049
20160317,Gyeongsangnam-do,62.1664,37.3580
20160317,Gyeongsangbuk-do,57.0024,37.6170
20160317,Gwangju,54.8102,33.2917
20160317,Daegu,62.5000,35.7277
20160317,Daejeon,57.2265,28.8056
20160317,Busan,69.7176,48.6178
20160317,Seoul,80.0682,40.2165
20160317,Sejongsi,69.4375,0.0000
20160317,Ulsan,68.9266,41.5903
20160317,Incheon,80.2983,50.0561
20160317,Jeollanam-do,49.6459,36.3939
20160317,Jeollabuk-do,71.1421,54.6771
20160317,Jeju-do,34.3750,20.4421
20160317,Chungcheongnam-do,74.6583,53.1739
20160317,Chungcheongbuk-do,89.0958,53.8375
20160318,Gangwon-do,53.5000,35.6250
20160318,Gyeonggi-do,76.5926,41.7942
20160318,Gyeongsangnam-do,31.7404,20.8672
20160318,Gyeongsangbuk-do,40.6107,36.3864
20160318,Gwangju,25.0787,17.7560
20160318,Daegu,50.2456,32.7341
20160318,Daejeon,46.7458,31.1667
20160318,Busan,30.2494,23.0399
20160318,Seoul,70.5522,36.5542
20160318,Sejongsi,54.5833,0.0000
20160318,Ulsan,28.1857,21.4409
20160318,Incheon,76.5741,50.7862
20160318,Jeollanam-do,21.7702,17.2468
20160318,Jeollabuk-do,45.2161,39.1771
20160318,Jeju-do,23.7053,14.4767
20160318,Chungcheongnam-do,63.3875,40.5833
20160318,Chungcheongbuk-do,72.5932,49.1750
20160319,Gangwon-do,71.1125,45.1528
20160319,Gyeonggi-do,83.6090,42.5154
20160319,Gyeongsangnam-do,62.9511,33.4368
20160319,Gyeongsangbuk-do,56.4398,42.9333
20160319,Gwangju,59.2778,32.6131
20160319,Daegu,65.6042,38.0765
20160319,Daejeon,59.8375,32.7222
20160319,Busan,64.5481,36.6776
20160319,Seoul,78.7392,39.2771
20160319,Sejongsi,55.5625,0.0000
20160319,Ulsan,61.0028,32.6691
20160319,Incheon,71.3445,40.5475
20160319,Jeollanam-do,52.4247,32.5217
20160319,Jeollabuk-do,73.2240,48.4375
20160319,Jeju-do,54.1368,31.7065
20160319,Chungcheongnam-do,67.6583,44.7917
20160319,Chungcheongbuk-do,73.3068,44.7500
20160320,Gangwon-do,59.7000,37.6458
20160320,Gyeonggi-do,86.5857,46.8487
20160320,Gyeongsangnam-do,56.1724,26.7424
20160320,Gyeongsangbuk-do,40.5833,29.6458
20160320,Gwangju,63.8796,33.0000
20160320,Daegu,43.8681,21.9316
20160320,Daejeon,66.1375,34.6667
20160320,Busan,46.1864,24.0639
20160320,Seoul,84.0086,43.7358
20160320,Sejongsi,70.0000,0.0000
20160320,Ulsan,38.7326,18.6408
20160320,Incheon,74.8833,49.8067
20160320,Jeollanam-do,53.3971,30.2750
20160320,Jeollabuk-do,67.9479,39.5938
20160320,Jeju-do,70.4896,33.8750
20160320,Chungcheongnam-do,68.2292,41.7083
20160320,Chungcheongbuk-do,71.9280,42.2176
20160321,Gangwon-do,53.3292,32.8811
20160321,Gyeonggi-do,89.0304,49.7271
20160321,Gyeongsangnam-do,37.7883,19.2776
20160321,Gyeongsangbuk-do,31.5680,22.0238
20160321,Gwangju,54.7685,33.0952
20160321,Daegu,40.2518,20.8649
20160321,Daejeon,54.5388,30.8571
20160321,Busan,30.2102,16.2294
20160321,Seoul,89.3050,47.7273
20160321,Sejongsi,60.0208,0.0000
20160321,Ulsan,27.8153,13.1232
20160321,Incheon,76.3987,50.9931
20160321,Jeollanam-do,41.2030,26.9254
20160321,Jeollabuk-do,59.1237,39.8901
20160321,Jeju-do,54.2043,29.0860
20160321,Chungcheongnam-do,60.9958,47.5833
20160321,Chungcheongbuk-do,62.1591,36.4542
20160322,Gangwon-do,70.5404,46.0922
20160322,Gyeonggi-do,77.1940,46.5211
20160322,Gyeongsangnam-do,49.8978,27.6782
20160322,Gyeongsangbuk-do,50.0809,33.8085
20160322,Gwangju,51.6303,31.4634
20160322,Daegu,51.6702,30.3155
20160322,Daejeon,56.2652,32.4857
20160322,Busan,54.7809,33.9916
20160322,Seoul,74.7069,44.2778
20160322,Sejongsi,59.2708,0.0000
20160322,Ulsan,55.6364,31.4397
20160322,Incheon,67.7857,50.2815
20160322,Jeollanam-do,38.6121,27.8585
20160322,Jeollabuk-do,64.4375,46.4792
20160322,Jeju-do,45.9882,25.1895
20160322,Chungcheongnam-do,57.4138,45.9167
20160322,Chungcheongbuk-do,73.2252,45.4792
20160323,Gangwon-do,44.6957,35.5854
20160323,Gyeonggi-do,85.0132,46.6733
20160323,Gyeongsangnam-do,57.2570,30.4542
20160323,Gyeongsangbuk-do,39.0716,32.1190
20160323,Gwangju,61.2941,36.2102
20160323,Daegu,46.1237,24.8958
20160323,Daejeon,69.0708,40.0278
20160323,Busan,50.8000,28.9529
20160323,Seoul,82.5499,46.1176
20160323,Sejongsi,65.6458,0.0000
20160323,Ulsan,38.5734,19.3571
20160323,Incheon,73.6773,42.1027
20160323,Jeollanam-do,49.3957,33.0563
20160323,Jeollabuk-do,77.1984,47.7789
20160323,Jeju-do,52.8554,29.3474
20160323,Chungcheongnam-do,68.3771,50.9474
20160323,Chungcheongbuk-do,76.1240,46.8375
20160324,Gangwon-do,28.3205,19.0365
20160324,Gyeonggi-do,48.1988,23.9511
20160324,Gyeongsangnam-do,26.4233,15.1933
20160324,Gyeongsangbuk-do,18.7648,16.5435
20160324,Gwangju,48.6944,23.1131
20160324,Daegu,21.0827,11.4327
20160324,Daejeon,43.3542,20.7222
20160324,Busan,24.7742,15.0452
20160324,Seoul,43.2816,21.3277
20160324,Sejongsi,40.7500,0.0000
20160324,Ulsan,20.7931,11.4365
20160324,Incheon,50.8038,22.2013
20160324,Jeollanam-do,34.8148,20.7136
20160324,Jeollabuk-do,52.4444,27.0938
20160324,Jeju-do,50.9789,21.9341
20160324,Chungcheongnam-do,46.8625,21.9583
20160324,Chungcheongbuk-do,36.7000,18.6067
20160325,Gangwon-do,36.2017,24.9306
20160325,Gyeonggi-do,78.5916,39.7445
20160325,Gyeongsangnam-do,28.3090,16.3425
20160325,Gyeongsangbuk-do,23.9106,19.4894
20160325,Gwangju,54.0787,29.8929
20160325,Daegu,31.1348,18.6593
20160325,Daejeon,54.5924,27.0139
20160325,Busan,26.8358,15.9251
20160325,Seoul,72.4773,35.3345
20160325,Sejongsi,59.7083,0.0000
20160325,Ulsan,25.7626,13.6159
20160325,Incheon,75.5443,42.1377
20160325,Jeollanam-do,31.5440,21.9726
20160325,Jeollabuk-do,65.0916,37.2083
20160325,Jeju-do,46.9000,25.4390
20160325,Chungcheongnam-do,64.2708,35.5000
20160325,Chungcheongbuk-do,54.7339,29.4644
20160326,Gangwon-do,60.6751,44.4545
20160326,Gyeonggi-do,73.9406,43.9539
20160326,Gyeongsangnam-do,36.5362,22.2652
20160326,Gyeongsangbuk-do,37.6876,34.7727
20160326,Gwangju,58.2083,37.2738
20160326,Daegu,43.7108,28.4681
20160326,Daejeon,60.8417,36.5556
20160326,Busan,30.5428,22.0335
20160326,Seoul,68.5330,39.9298
20160326,Sejongsi,61.8542,0.0000
20160326,Ulsan,27.0778,19.1484
20160326,Incheon,62.4331,42.9701
20160326,Jeollanam-do,44.4730,30.7839
20160326,Jeollabuk-do,62.9739,43.5938
20160326,Jeju-do,48.9630,29.6489
20160326,Chungcheongnam-do,58.4000,45.5833
20160326,Chungcheongbuk-do,70.2576,44.0333
20160327,Gangwon-do,69.9583,49.0208
20160327,Gyeonggi-do,69.3869,41.0637
20160327,Gyeongsangnam-do,50.6534,32.1037
20160327,Gyeongsangbuk-do,49.4339,34.8478
20160327,Gwangju,57.2130,37.8155
20160327,Daegu,51.2404,32.8229
20160327,Daejeon,53.7083,33.1806
20160327,Busan,48.8476,36.1132
20160327,Seoul,68.0933,40.3583
20160327,Sejongsi,55.4583,0.0000
20160327,Ulsan,50.0891,35.0423
20160327,Incheon,59.2192,39.6766
20160327,Jeollanam-do,46.8407,35.0966
20160327,Jeollabuk-do,62.1589,43.9896
20160327,Jeju-do,62.9714,36.5213
20160327,Chungcheongnam-do,55.9583,40.5000
20160327,Chungcheongbuk-do,67.9544,42.8494
20160328,Gangwon-do,73.2966,50.3125
20160328,Gyeonggi-do,78.2355,43.3592
20160328,Gyeongsangnam-do,60.4916,34.6255
20160328,Gyeongsangbuk-do,57.3202,42.0208
20160328,Gwangju,77.3066,46.3415
20160328,Daegu,57.8188,35.8895
20160328,Daejeon,64.1913,35.3571
20160328,Busan,62.5988,42.1152
20160328,Seoul,72.1488,40.3047
20160328,Sejongsi,62.7917,0.0000
20160328,Ulsan,60.7577,38.6103
20160328,Incheon,66.6966,43.2425
20160328,Jeollanam-do,58.1338,40.1872
20160328,Jeollabuk-do,80.7995,59.1875
20160328,Jeju-do,77.4048,47.0417
20160328,Chungcheongnam-do,64.3866,39.2917
20160328,Chungcheongbuk-do,72.7727,43.8000
20160329,Gangwon-do,92.0882,55.7361
20160329,Gyeonggi-do,107.3507,53.7995
20160329,Gyeongsangnam-do,78.4668,42.9885
20160329,Gyeongsangbuk-do,62.2675,45.4167
20160329,Gwangju,87.2823,50.2699
20160329,Daegu,68.6319,39.3545
20160329,Daejeon,85.9703,44.6806
20160329,Busan,84.1420,52.7385
20160329,Seoul,99.3307,51.6448
20160329,Sejongsi,80.0833,0.0000
20160329,Ulsan,70.6819,42.3310
20160329,Incheon,92.0294,57.8233
20160329,Jeollanam-do,66.7034,43.9114
20160329,Jeollabuk-do,90.7188,58.5313
20160329,Jeju-do,68.0000,37.8495
20160329,Chungcheongnam-do,81.0952,52.6667
20160329,Chungcheongbuk-do,96.7795,53.5083
20160330,Gangwon-do,83.4583,49.0556
20160330,Gyeonggi-do,100.7854,51.2873
20160330,Gyeongsangnam-do,65.6333,34.6098
20160330,Gyeongsangbuk-do,64.0442,46.0833
20160330,Gwangju,63.0558,31.6347
20160330,Daegu,67.1014,34.5000
20160330,Daejeon,71.5292,32.1250
20160330,Busan,75.1928,45.4449
20160330,Seoul,94.1205,47.4237
20160330,Sejongsi,67.6875,0.0000
20160330,Ulsan,65.0690,38.3669
20160330,Incheon,89.6720,56.8073
20160330,Jeollanam-do,61.9073,40.3532
20160330,Jeollabuk-do,73.3026,48.3158
20160330,Jeju-do,65.9195,41.5814
20160330,Chungcheongnam-do,70.7983,42.3043
20160330,Chungcheongbuk-do,79.8555,40.2250
20160331,Gangwon-do,53.4458,23.8542
20160331,Gyeonggi-do,65.4588,28.9868
20160331,Gyeongsangnam-do,93.7724,52.8973
20160331,Gyeongsangbuk-do,64.9945,36.1250
20160331,Gwangju,72.2083,36.2976
20160331,Daegu,86.7049,40.5625
20160331,Daejeon,67.7722,27.3472
20160331,Busan,101.0860,65.1283
20160331,Seoul,54.1376,21.7437
20160331,Sejongsi,58.7500,0.0000
20160331,Ulsan,89.1028,48.9021
20160331,Incheon,62.9121,34.8194
20160331,Jeollanam-do,79.4061,53.2913
20160331,Jeollabuk-do,80.8534,52.3368
20160331,Jeju-do,85.7746,65.4421
20160331,Chungcheongnam-do,61.1283,21.3333
20160331,Chungcheongbuk-do,66.0385,27.7185
20160401,Gangwon-do,61.8739,36.4056
20160401,Gyeonggi-do,82.7744,35.4256
20160401,Gyeongsangnam-do,91.4457,53.3410
20160401,Gyeongsangbuk-do,69.2051,35.5417
20160401,Gwangju,88.1759,48.9345
20160401,Daegu,79.7465,41.1771
20160401,Daejeon,68.8312,28.2361
20160401,Busan,96.9014,65.6434
20160401,Seoul,74.4097,30.3448
20160401,Sejongsi,63.9167,0.0000
20160401,Ulsan,88.8507,53.7692
20160401,Incheon,71.7051,35.3322
20160401,Jeollanam-do,77.9330,52.3219
20160401,Jeollabuk-do,92.6168,55.3631
20160401,Jeju-do,94.4938,71.4468
20160401,Chungcheongnam-do,70.6582,38.7895
20160401,Chungcheongbuk-do,82.6806,39.2875
20160402,Gangwon-do,72.8277,49.7847
20160402,Gyeonggi-do,90.9264,45.4500
20160402,Gyeongsangnam-do,71.4909,43.5970
20160402,Gyeongsangbuk-do,70.7338,37.6383
20160402,Gwangju,73.5463,40.7560
20160402,Daegu,83.8264,52.2135
20160402,Daejeon,70.4511,33.9306
20160402,Busan,63.8770,44.7262
20160402,Seoul,81.9534,40.3889
20160402,Sejongsi,68.3750,0.0000
20160402,Ulsan,81.3417,55.4514
20160402,Incheon,80.0123,48.7893
20160402,Jeollanam-do,62.0540,45.9528
20160402,Jeollabuk-do,90.9531,58.4286
20160402,Jeju-do,64.3438,37.8021
20160402,Chungcheongnam-do,77.3833,36.1250
20160402,Chungcheongbuk-do,81.7947,43.3013
20160403,Gangwon-do,52.8625,40.0507
20160403,Gyeonggi-do,65.7210,38.0104
20160403,Gyeongsangnam-do,38.4380,26.4504
20160403,Gyeongsangbuk-do,44.9693,35.2558
20160403,Gwangju,63.3148,45.5238
20160403,Daegu,47.8807,31.7556
20160403,Daejeon,78.2667,46.7705
20160403,Busan,40.0913,30.6786
20160403,Seoul,53.6100,31.6061
20160403,Sejongsi,71.7917,0.0000
20160403,Ulsan,36.8324,26.5147
20160403,Incheon,42.4294,23.0374
20160403,Jeollanam-do,35.4239,25.6591
20160403,Jeollabuk-do,99.3826,75.1429
20160403,Jeju-do,38.1408,25.9506
20160403,Chungcheongnam-do,59.0736,59.7619
20160403,Chungcheongbuk-do,82.1250,52.3292
20160404,Gangwon-do,27.7974,17.7761
20160404,Gyeonggi-do,35.4802,14.5360
20160404,Gyeongsangnam-do,17.0233,9.5317
20160404,Gyeongsangbuk-do,15.9037,11.0652
20160404,Gwangju,34.9617,24.6012
20160404,Daegu,19.5213,9.2557
20160404,Daejeon,22.8462,13.0143
20160404,Busan,19.3563,11.0302
20160404,Seoul,32.4810,12.4740
20160404,Sejongsi,25.6875,0.0000
20160404,Ulsan,17.9375,9.2131
20160404,Incheon,41.4898,13.9145
20160404,Jeollanam-do,18.1949,12.2124
20160404,Jeollabuk-do,40.0000,28.3396
20160404,Jeju-do,42.7887,25.8824
20160404,Chungcheongnam-do,37.1485,14.9048
20160404,Chungcheongbuk-do,25.7273,16.3081
20160405,Gangwon-do,48.0230,25.4390
20160405,Gyeonggi-do,62.2178,22.2654
20160405,Gyeongsangnam-do,36.7467,20.3065
20160405,Gyeongsangbuk-do,31.1835,18.1277
20160405,Gwangju,41.7204,19.4294
20160405,Daegu,39.7909,19.3979
20160405,Daejeon,43.2241,15.1429
20160405,Busan,44.2360,27.7460
20160405,Seoul,60.4807,21.4652
20160405,Sejongsi,44.6667,0.0000
20160405,Ulsan,45.2893,26.1620
20160405,Incheon,56.7317,21.0098
20160405,Jeollanam-do,27.1155,15.3021
20160405,Jeollabuk-do,47.3034,21.1548
20160405,Jeju-do,41.6154,21.9583
20160405,Chungcheongnam-do,50.7783,18.5833
20160405,Chungcheongbuk-do,50.9038,20.9456
20160406,Gangwon-do,73.2944,48.6441
20160406,Gyeonggi-do,79.4984,37.8097
20160406,Gyeongsangnam-do,56.1770,30.5134
20160406,Gyeongsangbuk-do,63.8210,40.1250
20160406,Gwangju,40.2406,19.4699
20160406,Daegu,67.7257,36.0625
20160406,Daejeon,53.3305,21.3889
20160406,Busan,61.7422,37.6279
20160406,Seoul,76.7538,36.0978
20160406,Sejongsi,56.7083,0.0000
20160406,Ulsan,69.9576,37.2357
20160406,Incheon,80.0631,42.7708
20160406,Jeollanam-do,37.2764,22.0670
20160406,Jeollabuk-do,57.7048,29.7083
20160406,Jeju-do,33.5732,16.6092
20160406,Chungcheongnam-do,68.6429,31.7917
20160406,Chungcheongbuk-do,69.9053,35.1841
20160407,Gangwon-do,34.7030,26.0952
20160407,Gyeonggi-do,45.3483,26.0342
20160407,Gyeongsangnam-do,16.7427,9.1174
20160407,Gyeongsangbuk-do,20.6510,17.7857
20160407,Gwangju,16.2269,10.5476
20160407,Daegu,24.9236,14.9581
20160407,Daejeon,23.9205,12.4306
20160407,Busan,22.6320,15.9301
20160407,Seoul,44.7401,24.5888
20160407,Sejongsi,24.3542,0.0000
20160407,Ulsan,18.5339,12.7109
20160407,Incheon,47.4061,27.9039
20160407,Jeollanam-do,16.7747,12.2311
20160407,Jeollabuk-do,27.2019,16.1226
20160407,Jeju-do,26.1333,13.8523
20160407,Chungcheongnam-do,32.0586,15.1579
20160407,Chungcheongbuk-do,29.0382,17.7489
20160408,Gangwon-do,73.6698,34.6410
20160408,Gyeonggi-do,79.6090,38.3784
20160408,Gyeongsangnam-do,54.2983,24.0482
20160408,Gyeongsangbuk-do,58.6516,26.6809
20160408,Gwangju,88.2176,31.1369
20160408,Daegu,64.6132,25.9947
20160408,Daejeon,84.2083,29.9861
20160408,Busan,64.4286,33.0825
20160408,Seoul,78.1231,38.8579
20160408,Sejongsi,59.6250,0.0000
20160408,Ulsan,60.7611,26.5208
20160408,Incheon,51.9579,32.5897
20160408,Jeollanam-do,45.6667,22.7745
20160408,Jeollabuk-do,68.1289,27.8383
20160408,Jeju-do,40.5111,21.6471
20160408,Chungcheongnam-do,51.8403,36.2917
20160408,Chungcheongbuk-do,77.0758,34.2185
20160409,Gangwon-do,110.9583,65.6250
20160409,Gyeonggi-do,116.0333,56.9417
20160409,Gyeongsangnam-do,108.9630,40.7110
20160409,Gyeongsangbuk-do,121.1338,48.2917
20160409,Gwangju,161.0926,45.2560
20160409,Daegu,122.2465,40.3698
20160409,Daejeon,136.1792,44.4306
20160409,Busan,106.5180,42.4325
20160409,Seoul,118.3846,57.8633
20160409,Sejongsi,91.0000,0.0000
20160409,Ulsan,94.3028,36.6181
20160409,Incheon,73.6417,42.3844
20160409,Jeollanam-do,130.6624,41.1261
20160409,Jeollabuk-do,153.8115,39.7440
20160409,Jeju-do,63.6563,22.9688
20160409,Chungcheongnam-do,80.9542,60.3333
20160409,Chungcheongbuk-do,120.9735,63.0000
20160410,Gangwon-do,98.4083,54.3611
20160410,Gyeonggi-do,122.7925,60.2771
20160410,Gyeongsangnam-do,117.9853,46.6515
20160410,Gyeongsangbuk-do,94.1319,50.4468
20160410,Gwangju,125.7222,52.2321
20160410,Daegu,108.1389,45.9427
20160410,Daejeon,149.7583,53.5417
20160410,Busan,108.8705,45.3433
20160410,Seoul,134.6504,67.7148
20160410,Sejongsi,126.1250,0.0000
20160410,Ulsan,103.1457,37.9861
20160410,Incheon,86.9651,47.8673
20160410,Jeollanam-do,119.1579,45.3417
20160410,Jeollabuk-do,138.4630,53.3988
20160410,Jeju-do,75.3895,28.5729
20160410,Chungcheongnam-do,86.5847,64.5833
20160410,Chungcheongbuk-do,133.2955,62.8500
20160411,Gangwon-do,34.4292,19.4167
20160411,Gyeonggi-do,57.9145,24.0385
20160411,Gyeongsangnam-do,49.0411,23.0038
20160411,Gyeongsangbuk-do,29.9330,21.8810
20160411,Gwangju,90.6048,51.1049
20160411,Daegu,38.4824,17.1217
20160411,Daejeon,50.5958,25.3750
20160411,Busan,41.6210,21.3908
20160411,Seoul,48.1658,20.1165
20160411,Sejongsi,54.8140,0.0000
20160411,Ulsan,35.4429,16.4741
20160411,Incheon,58.5433,24.2984
20160411,Jeollanam-do,58.6078,30.3917
20160411,Jeollabuk-do,99.0718,58.6131
20160411,Jeju-do,82.3263,39.4583
20160411,Chungcheongnam-do,62.0084,25.2174
20160411,Chungcheongbuk-do,47.3826,23.8326
20160412,Gangwon-do,46.9833,26.5035
20160412,Gyeonggi-do,63.3684,29.8599
20160412,Gyeongsangnam-do,40.9373,22.4669
20160412,Gyeongsangbuk-do,35.7157,20.0000
20160412,Gwangju,42.9442,22.7186
20160412,Daegu,42.6701,22.9010
20160412,Daejeon,40.4638,20.1528
20160412,Busan,40.3006,24.4849
20160412,Seoul,58.7620,26.6361
20160412,Sejongsi,45.5957,0.0000
20160412,Ulsan,41.7768,22.1056
20160412,Incheon,65.4684,34.5523
20160412,Jeollanam-do,34.8828,22.2906
20160412,Jeollabuk-do,55.8699,31.6845
20160412,Jeju-do,52.4946,24.8737
20160412,Chungcheongnam-do,59.9746,25.6667
20160412,Chungcheongbuk-do,45.0795,22.3305
20160413,Gangwon-do,44.9458,29.7737
20160413,Gyeonggi-do,61.3822,35.2887
20160413,Gyeongsangnam-do,30.1906,18.1255
20160413,Gyeongsangbuk-do,32.2685,17.7813
20160413,Gwangju,23.2407,14.8036
20160413,Daegu,35.1150,20.7238
20160413,Daejeon,24.2500,13.2778
20160413,Busan,35.4323,22.9623
20160413,Seoul,60.3622,32.2525
20160413,Sejongsi,30.4792,0.0000
20160413,Ulsan,35.7400,21.8542
20160413,Incheon,56.9901,34.6578
20160413,Jeollanam-do,22.5037,16.7672
20160413,Jeollabuk-do,28.5279,17.7289
20160413,Jeju-do,33.1579,20.5833
20160413,Chungcheongnam-do,38.4208,18.0000
20160413,Chungcheongbuk-do,32.7008,21.3468
20160414,Gangwon-do,58.6638,35.1597
20160414,Gyeonggi-do,56.1847,29.5494
20160414,Gyeongsangnam-do,56.2875,22.9885
20160414,Gyeongsangbuk-do,47.6271,29.8571
20160414,Gwangju,55.7130,28.0952
20160414,Daegu,57.3544,23.8095
20160414,Daejeon,48.1224,20.0556
20160414,Busan,58.0429,28.3245
20160414,Seoul,58.6533,30.4324
20160414,Sejongsi,52.3750,0.0000
20160414,Ulsan,55.8308,23.8403
20160414,Incheon,34.9060,19.8638
20160414,Jeollanam-do,45.3549,19.6216
20160414,Jeollabuk-do,41.2141,23.3333
20160414,Jeju-do,44.4316,24.8427
20160414,Chungcheongnam-do,45.4748,43.1579
20160414,Chungcheongbuk-do,62.7315,35.8150
20160415,Gangwon-do,44.8458,27.1250
20160415,Gyeonggi-do,60.7361,29.4217
20160415,Gyeongsangnam-do,47.4873,23.3977
20160415,Gyeongsangbuk-do,38.7418,27.1778
20160415,Gwangju,49.3194,26.9167
20160415,Daegu,46.3403,21.6632
20160415,Daejeon,46.7792,21.6806
20160415,Busan,46.0667,24.1869
20160415,Seoul,56.7133,26.9932
20160415,Sejongsi,45.1042,0.0000
20160415,Ulsan,46.6339,21.0833
20160415,Incheon,60.3996,32.6678
20160415,Jeollanam-do,43.9229,24.2293
20160415,Jeollabuk-do,57.4677,34.9940
20160415,Jeju-do,65.5806,28.8723
20160415,Chungcheongnam-do,47.0644,28.9130
20160415,Chungcheongbuk-do,54.1412,30.2983
20160416,Gangwon-do,44.0250,28.2837
20160416,Gyeonggi-do,57.3489,28.5190
20160416,Gyeongsangnam-do,44.4681,23.0923
20160416,Gyeongsangbuk-do,41.8353,22.5814
20160416,Gwangju,38.5509,19.5000
20160416,Daegu,49.7465,25.8307
20160416,Daejeon,42.5021,21.4306
20160416,Busan,46.0596,26.9067
20160416,Seoul,53.7886,24.4298
20160416,Sejongsi,47.6667,0.0000
20160416,Ulsan,52.3543,28.2028
20160416,Incheon,58.0694,27.7680
20160416,Jeollanam-do,37.0233,20.4112
20160416,Jeollabuk-do,48.2595,28.4304
20160416,Jeju-do,50.6087,22.4211
20160416,Chungcheongnam-do,50.5042,25.5455
20160416,Chungcheongbuk-do,48.8030,26.7563
20160417,Gangwon-do,32.0464,16.0488
20160417,Gyeonggi-do,48.5585,17.8102
20160417,Gyeongsangnam-do,31.9685,12.1737
20160417,Gyeongsangbuk-do,31.4063,16.2750
20160417,Gwangju,47.3611,19.6667
20160417,Daegu,27.1087,9.2554
20160417,Daejeon,34.5833,11.9444
20160417,Busan,33.7992,14.8193
20160417,Seoul,47.4382,16.2101
20160417,Sejongsi,35.0000,0.0000
20160417,Ulsan,26.6732,10.0786
20160417,Incheon,53.7444,21.6667
20160417,Jeollanam-do,34.6797,15.0139
20160417,Jeollabuk-do,54.7473,23.2422
20160417,Jeju-do,60.5000,30.7632
20160417,Chungcheongnam-do,49.6333,19.3889
20160417,Chungcheongbuk-do,34.9627,14.5598
20160418,Gangwon-do,73.6348,23.8333
20160418,Gyeonggi-do,61.4226,22.8559
20160418,Gyeongsangnam-do,47.5670,19.0229
20160418,Gyeongsangbuk-do,45.9027,22.9375
20160418,Gwangju,54.3052,26.4545
20160418,Daegu,43.9591,17.6094
20160418,Daejeon,53.2876,22.1538
20160418,Busan,51.1162,22.1888
20160418,Seoul,64.5081,22.5744
20160418,Sejongsi,48.4792,0.0000
20160418,Ulsan,43.6416,16.9308
20160418,Incheon,53.3996,20.5084
20160418,Jeollanam-do,38.6801,19.3247
20160418,Jeollabuk-do,51.8289,26.8274
20160418,Jeju-do,48.6702,20.6146
20160418,Chungcheongnam-do,50.6325,21.3333
20160418,Chungcheongbuk-do,53.3295,23.1458
20160419,Gangwon-do,36.0509,23.8047
20160419,Gyeonggi-do,48.3289,22.1982
20160419,Gyeongsangnam-do,42.6805,22.1190
20160419,Gyeongsangbuk-do,34.9227,17.5135
20160419,Gwangju,44.5714,25.5864
20160419,Daegu,39.7622,21.5979
20160419,Daejeon,38.6840,18.8571
20160419,Busan,46.4942,26.1508
20160419,Seoul,47.8503,20.3113
20160419,Sejongsi,37.1250,0.0000
20160419,Ulsan,51.1211,26.7739
20160419,Incheon,46.7054,19.0906
20160419,Jeollanam-do,39.6010,24.8025
20160419,Jeollabuk-do,44.3956,26.9762
20160419,Jeju-do,52.9896,25.8172
20160419,Chungcheongnam-do,39.5720,20.0833
20160419,Chungcheongbuk-do,41.3636,24.7583
20160420,Gangwon-do,43.0256,26.2336
20160420,Gyeonggi-do,66.7345,31.8533
20160420,Gyeongsangnam-do,44.1865,23.9385
20160420,Gyeongsangbuk-do,39.5142,19.5278
20160420,Gwangju,45.0326,24.4251
20160420,Daegu,47.1701,26.0052
20160420,Daejeon,49.5083,24.1944
20160420,Busan,45.4299,29.3209
20160420,Seoul,65.7057,30.5890
20160420,Sejongsi,52.0000,0.0000
20160420,Ulsan,49.9641,28.0783
20160420,Incheon,62.5302,31.9599
20160420,Jeollanam-do,41.9533,28.6318
20160420,Jeollabuk-do,54.6216,32.0714
20160420,Jeju-do,69.2375,36.6857
20160420,Chungcheongnam-do,52.7563,24.3750
20160420,Chungcheongbuk-do,56.0720,31.9833
20160421,Gangwon-do,25.9706,19.7755
20160421,Gyeonggi-do,30.5640,17.9545
20160421,Gyeongsangnam-do,25.0370,15.1349
20160421,Gyeongsangbuk-do,20.1283,16.3514
20160421,Gwangju,19.3519,13.0714
20160421,Daegu,32.0954,19.3631
20160421,Daejeon,27.3875,15.9028
20160421,Busan,30.3954,21.9595
20160421,Seoul,29.7099,16.6007
20160421,Sejongsi,27.6667,0.0000
20160421,Ulsan,29.3814,19.9512
20160421,Incheon,30.9321,15.6912
20160421,Jeollanam-do,19.6393,13.8238
20160421,Jeollabuk-do,29.8163,21.2885
20160421,Jeju-do,23.1507,12.3750
20160421,Chungcheongnam-do,29.0714,12.0909
20160421,Chungcheongbuk-do,30.3220,20.7071
20160422,Gangwon-do,70.8319,48.2734
20160422,Gyeonggi-do,77.2329,43.3135
20160422,Gyeongsangnam-do,41.5075,21.8972
20160422,Gyeongsangbuk-do,38.5444,22.5714
20160422,Gwangju,56.8102,34.4881
20160422,Daegu,47.0140,23.8377
20160422,Daejeon,68.2375,36.5139
20160422,Busan,48.9153,28.5052
20160422,Seoul,84.6067,46.9106
20160422,Sejongsi,66.0000,0.0000
20160422,Ulsan,47.3848,23.7943
