DATE1,LOC,LOC_1,a_pm10,a_pm25
20160308,Busan,부산진구,64.0417,34.0417
20160308,Busan,북구,58.6250,27.1250
20160308,Busan,사상구,81.0417,36.8750
20160308,Busan,사하구,89.5833,39.7500
20160308,Busan,서구,67.5833,32.1250
20160308,Busan,수영구,81.7391,31.2083
20160308,Busan,연제구,74.0000,33.5000
20160308,Busan,영도구,73.5833,34.7083
20160308,Busan,중구,73.5833,35.8333
20160308,Busan,해운대구,74.5455,36.4545
20160308,Seoul,강남구,93.4571,20.3750
20160308,Seoul,강동구,60.3871,24.8333
20160308,Seoul,강북구,55.6818,16.4545
20160308,Seoul,강서구,91.5833,20.7500
20160308,Seoul,관악구,68.7917,22.5833
20160308,Seoul,광진구,62.0000,20.5417
20160308,Seoul,구로구,65.9583,24.6667
20160308,Seoul,금천구,69.2083,20.3750
20160308,Seoul,노원구,60.3750,17.3333
20160308,Seoul,도봉구,53.9545,16.3333
20160308,Seoul,동대문구,61.4583,16.3750
20160308,Seoul,동작구,82.5208,21.2917
20160308,Seoul,마포구,86.8958,23.3750
20160308,Seoul,서대문구,89.1304,22.9545
20160308,Seoul,서초구,83.8125,20.5833
20160308,Seoul,성동구,81.0227,19.8636
20160308,Seoul,성북구,70.2000,23.7727
20160308,Seoul,송파구,37.5333,9.7692
20160308,Seoul,양천구,67.8333,19.6667
20160308,Seoul,영등포구,102.3333,20.7917
20160308,Seoul,용산구,73.8750,19.8750
20160308,Seoul,은평구,82.8333,24.8333
20160308,Seoul,종로구,65.7292,21.9167
20160308,Seoul,중구,68.6667,18.7083
20160308,Seoul,중랑구,65.1250,18.5000
20160308,Sejongsi,세종,74.2083,0.0000
20160308,Ulsan,남구,67.0485,22.0526
20160308,Ulsan,동구,73.6250,28.4583
20160308,Ulsan,북구,68.8333,21.0417
20160308,Ulsan,울주군,71.1333,28.2439
20160308,Ulsan,중구,63.4583,25.8750
20160308,Incheon,강화군,61.2826,19.0000
20160308,Incheon,계양구,78.6522,25.0870
20160308,Incheon,남구,73.3182,0.0000
20160308,Incheon,남동구,84.3621,20.9412
20160308,Incheon,동구,87.3250,27.9583
20160308,Incheon,부평구,55.2667,18.7500
20160308,Incheon,서구,64.8854,22.8958
20160308,Incheon,연수구,68.3750,0.0000
20160308,Incheon,옹진군,58.0625,15.5417
20160308,Incheon,중구,62.6875,17.5833
20160308,Jeollanam-do,광양시,56.8298,22.4574
20160308,Jeollanam-do,목포시,63.0870,17.2273
20160308,Jeollanam-do,순천시,56.3542,22.9167
20160308,Jeollanam-do,여수시,58.9720,21.8958
20160308,Jeollanam-do,영암군,60.1667,25.7083
20160308,Jeollanam-do,화순군,61.6364,0.0000
20160308,Jeollabuk-do,고창군,84.2083,0.0000
20160308,Jeollabuk-do,군산시,82.6111,24.0000
20160308,Jeollabuk-do,김제시,77.8333,34.5417
20160308,Jeollabuk-do,남원시,69.9545,0.0000
20160308,Jeollabuk-do,부안군,80.2917,30.0417
20160308,Jeollabuk-do,익산시,82.5070,19.8000
20160308,Jeollabuk-do,임실군,86.7083,0.0000
20160308,Jeollabuk-do,전주시,94.3125,0.0000
20160308,Jeollabuk-do,정읍시,97.6667,0.0000
20160308,Jeju-do,서귀포시,65.2500,37.7917
20160308,Jeju-do,제주시,75.7429,29.3611
20160308,Chungcheongnam-do,공주시,65.3636,0.0000
20160308,Chungcheongnam-do,당진군,62.7500,0.0000
20160308,Chungcheongnam-do,서산시,77.3542,0.0000
20160308,Chungcheongnam-do,아산시,84.7500,0.0000
20160308,Chungcheongnam-do,천안시,72.9583,28.2083
20160308,Chungcheongnam-do,태안군,64.7917,0.0000
20160308,Chungcheongbuk-do,괴산군,51.5417,0.0000
20160308,Chungcheongbuk-do,단양군,54.8333,20.5000
20160308,Chungcheongbuk-do,제천시,68.1250,22.5833
20160308,Chungcheongbuk-do,청주시,85.6181,31.0764
20160308,Chungcheongbuk-do,충주시,77.6250,23.6458
20160309,Gangwon-do,강릉시,39.3182,19.0000
20160309,Gangwon-do,고성군,20.2500,0.0000
20160309,Gangwon-do,동해시,25.6190,11.2500
20160309,Gangwon-do,삼척시,29.5455,12.3333
20160309,Gangwon-do,양구군,25.0000,0.0000
20160309,Gangwon-do,원주시,57.7292,25.4375
20160309,Gangwon-do,정선군,31.2273,0.0000
20160309,Gangwon-do,춘천시,58.2917,14.5000
20160309,Gangwon-do,횡성군,46.1905,0.0000
20160309,Gyeonggi-do,가평군,56.0833,0.0000
20160309,Gyeonggi-do,고양시,56.9155,0.0000
20160309,Gyeonggi-do,과천시,47.8333,0.0000
20160309,Gyeonggi-do,광명시,49.2500,0.0000
20160309,Gyeonggi-do,광주시,45.7917,0.0000
20160309,Gyeonggi-do,구리시,57.0625,18.2083
20160309,Gyeonggi-do,군포시,41.1458,0.0000
20160309,Gyeonggi-do,김포시,51.5694,11.7083
20160309,Gyeonggi-do,남양주시,48.5417,0.0000
20160309,Gyeonggi-do,동두천시,42.4167,0.0000
20160309,Gyeonggi-do,부천시,56.7652,18.5417
20160309,Gyeonggi-do,성남시,49.2188,16.1944
20160309,Gyeonggi-do,수원시,50.0539,16.2535
20160309,Gyeonggi-do,시흥시,43.0580,0.0000
20160309,Gyeonggi-do,안산시,46.8272,14.5474
20160309,Gyeonggi-do,안성시,37.9583,0.0000
20160309,Gyeonggi-do,안양시,49.9688,0.0000
20160309,Gyeonggi-do,양주시,44.0000,0.0000
20160309,Gyeonggi-do,양평군,54.8182,16.0455
20160309,Gyeonggi-do,여주시,54.2917,0.0000
20160309,Gyeonggi-do,연천군,51.9583,0.0000
20160309,Gyeonggi-do,오산시,39.8182,0.0000
20160309,Gyeonggi-do,용인시,52.2500,19.4583
20160309,Gyeonggi-do,의왕시,48.5000,24.0000
20160309,Gyeonggi-do,의정부시,50.7660,19.6250
20160309,Gyeonggi-do,이천시,53.0000,0.0000
20160309,Gyeonggi-do,파주시,51.6458,15.4583
20160309,Gyeonggi-do,평택시,54.1964,0.0000
20160309,Gyeonggi-do,포천시,44.3542,0.0000
20160309,Gyeonggi-do,하남시,53.7917,11.9167
20160309,Gyeonggi-do,화성시,50.7246,0.0000
20160309,Gyeongsangnam-do,거제시,33.1875,17.5833
20160309,Gyeongsangnam-do,거창군,38.8750,0.0000
20160309,Gyeongsangnam-do,김해시,28.5714,10.8750
20160309,Gyeongsangnam-do,사천시,30.0417,11.2500
20160309,Gyeongsangnam-do,양산시,34.5625,16.7083
20160309,Gyeongsangnam-do,진주시,37.5972,16.9583
20160309,Gyeongsangnam-do,창원시,38.1506,19.5851
20160309,Gyeongsangnam-do,하동군,34.8750,13.7500
20160309,Gyeongsangbuk-do,경산시,28.8750,0.0000
20160309,Gyeongsangbuk-do,경주시,16.0833,0.0000
20160309,Gyeongsangbuk-do,구미시,32.2500,0.0000
20160309,Gyeongsangbuk-do,김천시,44.6667,23.0833
20160309,Gyeongsangbuk-do,안동시,32.6667,0.0000
20160309,Gyeongsangbuk-do,영덕군,36.6250,0.0000
20160309,Gyeongsangbuk-do,영주시,45.4583,0.0000
20160309,Gyeongsangbuk-do,영천시,29.1667,0.0000
20160309,Gyeongsangbuk-do,울릉군,34.2609,13.9167
20160309,Gyeongsangbuk-do,의성군,53.8333,0.0000
20160309,Gyeongsangbuk-do,포항시,31.8462,0.0000
20160309,Gwangju,광산구,42.0000,16.8958
20160309,Gwangju,남구,36.8261,15.0435
20160309,Gwangju,동구,37.1667,12.8750
20160309,Gwangju,북구,41.3194,15.3333
20160309,Gwangju,서구,41.5833,17.5000
20160309,Daegu,남구,30.6250,0.0000
20160309,Daegu,달서구,42.4583,16.0000
20160309,Daegu,달성군,33.2174,12.9130
20160309,Daegu,동구,31.9362,18.2083
20160309,Daegu,북구,47.4167,14.7917
20160309,Daegu,서구,45.5833,19.7292
20160309,Daegu,수성구,36.3542,14.7292
20160309,Daegu,중구,37.0833,0.0000
20160309,Daejeon,대덕구,60.4167,0.0000
20160309,Daejeon,동구,37.6250,16.4167
20160309,Daejeon,서구,45.4028,14.3333
20160309,Daejeon,유성구,44.8125,18.8750
20160309,Daejeon,중구,51.0833,0.0000
20160309,Busan,강서구,34.5833,17.7917
20160309,Busan,금정구,32.3617,17.7917
20160309,Busan,기장군,30.2083,15.7292
20160309,Busan,남구,30.7083,12.6667
20160309,Busan,동구,33.4583,16.1458
20160309,Busan,동래구,43.4583,18.7708
20160309,Busan,부산진구,30.7083,18.3750
20160309,Busan,북구,29.2083,16.7500
20160309,Busan,사상구,40.8750,21.6250
20160309,Busan,사하구,42.5833,19.1667
20160309,Busan,서구,30.5417,19.1667
20160309,Busan,수영구,46.9286,12.8750
20160309,Busan,연제구,37.4000,21.6000
20160309,Busan,영도구,34.6250,18.0833
20160309,Busan,중구,34.9500,20.2000
20160309,Busan,해운대구,31.4167,18.1667
20160309,Seoul,강남구,48.6364,14.9167
20160309,Seoul,강동구,45.8125,20.2917
20160309,Seoul,강북구,37.5417,12.4167
20160309,Seoul,강서구,62.2917,14.0833
20160309,Seoul,관악구,40.9167,14.8333
20160309,Seoul,광진구,45.2500,18.1250
20160309,Seoul,구로구,37.9167,15.9583
20160309,Seoul,금천구,39.2500,13.9167
20160309,Seoul,노원구,43.9583,14.0000
20160309,Seoul,도봉구,42.0909,11.9091
20160309,Seoul,동대문구,42.7083,13.5000
20160309,Seoul,동작구,49.3958,16.1667
20160309,Seoul,마포구,49.7917,15.3750
20160309,Seoul,서대문구,46.7083,15.6250
20160309,Seoul,서초구,50.3889,16.2500
20160309,Seoul,성동구,49.0833,14.7500
20160309,Seoul,성북구,49.7083,17.7500
20160309,Seoul,송파구,46.5833,14.0000
20160309,Seoul,양천구,40.7500,14.2500
20160309,Seoul,영등포구,53.0938,15.1818
20160309,Seoul,용산구,43.8333,14.5000
20160309,Seoul,은평구,45.2174,15.9565
20160309,Seoul,종로구,39.3125,12.3750
20160309,Seoul,중구,40.2500,12.3333
20160309,Seoul,중랑구,51.1667,15.2273
20160309,Sejongsi,세종,45.2500,0.0000
20160309,Ulsan,남구,29.5879,10.2632
20160309,Ulsan,동구,28.8333,12.7727
20160309,Ulsan,북구,27.1304,8.4091
20160309,Ulsan,울주군,34.2813,13.7556
20160309,Ulsan,중구,25.3333,11.4167
20160309,Incheon,강화군,35.2222,12.4091
20160309,Incheon,계양구,49.0417,16.3750
20160309,Incheon,남구,41.0638,0.0000
20160309,Incheon,남동구,50.1786,10.4688
20160309,Incheon,동구,58.8286,17.3333
20160309,Incheon,부평구,30.9375,12.2083
20160309,Incheon,서구,35.6667,11.9479
20160309,Incheon,연수구,44.8750,0.0000
20160309,Incheon,옹진군,40.8810,9.8000
20160309,Incheon,중구,38.2292,11.8333
20160309,Jeollanam-do,광양시,30.1979,15.8737
20160309,Jeollanam-do,목포시,32.0417,9.2083
20160309,Jeollanam-do,순천시,29.1667,17.3958
20160309,Jeollanam-do,여수시,30.9612,16.5435
20160309,Jeollanam-do,영암군,31.9583,14.9583
20160309,Jeollanam-do,화순군,37.6667,0.0000
20160309,Jeollabuk-do,고창군,46.2083,0.0000
20160309,Jeollabuk-do,군산시,47.3824,11.2609
20160309,Jeollabuk-do,김제시,41.0417,19.2500
20160309,Jeollabuk-do,남원시,35.3333,0.0000
20160309,Jeollabuk-do,부안군,41.5714,16.5217
20160309,Jeollabuk-do,익산시,46.9167,19.9583
20160309,Jeollabuk-do,임실군,54.2632,0.0000
20160309,Jeollabuk-do,전주시,58.4167,0.0000
20160309,Jeollabuk-do,정읍시,65.6522,0.0000
20160309,Jeju-do,서귀포시,23.2500,8.7391
20160309,Jeju-do,제주시,42.6761,16.0972
20160309,Chungcheongnam-do,공주시,38.3333,0.0000
20160309,Chungcheongnam-do,당진군,41.2174,0.0000
20160309,Chungcheongnam-do,서산시,40.4792,0.0000
20160309,Chungcheongnam-do,아산시,47.8333,0.0000
20160309,Chungcheongnam-do,천안시,42.9722,15.2632
20160309,Chungcheongnam-do,태안군,38.6154,0.0000
20160309,Chungcheongbuk-do,괴산군,45.8636,0.0000
20160309,Chungcheongbuk-do,단양군,38.5833,17.0000
20160309,Chungcheongbuk-do,제천시,51.9167,18.4583
20160309,Chungcheongbuk-do,청주시,47.5208,18.6111
20160309,Chungcheongbuk-do,충주시,57.4375,16.5417
20160310,Gangwon-do,강릉시,48.0000,21.3478
20160310,Gangwon-do,고성군,32.8182,0.0000
20160310,Gangwon-do,동해시,33.9583,15.5238
20160310,Gangwon-do,삼척시,36.7500,16.6500
20160310,Gangwon-do,양구군,28.5833,0.0000
20160310,Gangwon-do,원주시,41.6458,18.2083
20160310,Gangwon-do,정선군,42.8333,0.0000
20160310,Gangwon-do,춘천시,47.9583,15.5000
20160310,Gangwon-do,횡성군,43.0417,0.0000
20160310,Gyeonggi-do,가평군,45.3333,0.0000
20160310,Gyeonggi-do,고양시,49.5417,0.0000
20160310,Gyeonggi-do,과천시,37.0638,0.0000
20160310,Gyeonggi-do,광명시,39.2292,0.0000
20160310,Gyeonggi-do,광주시,35.9091,0.0000
20160310,Gyeonggi-do,구리시,46.1458,16.0417
20160310,Gyeonggi-do,군포시,32.0208,0.0000
20160310,Gyeonggi-do,김포시,46.0000,12.5000
20160310,Gyeonggi-do,남양주시,36.9583,0.0000
20160310,Gyeonggi-do,동두천시,50.3000,0.0000
20160310,Gyeonggi-do,부천시,48.4333,17.6250
20160310,Gyeonggi-do,성남시,36.1263,13.5493
20160310,Gyeonggi-do,수원시,37.6951,13.1111
20160310,Gyeonggi-do,시흥시,35.1111,0.0000
20160310,Gyeonggi-do,안산시,38.0366,14.1368
20160310,Gyeonggi-do,안성시,30.2500,0.0000
20160310,Gyeonggi-do,안양시,39.9271,0.0000
20160310,Gyeonggi-do,양주시,36.4348,0.0000
20160310,Gyeonggi-do,양평군,42.9167,14.1667
20160310,Gyeonggi-do,여주시,42.7391,0.0000
20160310,Gyeonggi-do,연천군,43.3333,0.0000
20160310,Gyeonggi-do,오산시,29.9583,0.0000
20160310,Gyeonggi-do,용인시,37.8511,13.8696
20160310,Gyeonggi-do,의왕시,38.6250,21.0000
20160310,Gyeonggi-do,의정부시,40.8542,19.5000
20160310,Gyeonggi-do,이천시,39.4375,0.0000
20160310,Gyeonggi-do,파주시,45.4167,16.2917
20160310,Gyeonggi-do,평택시,37.3276,0.0000
20160310,Gyeonggi-do,포천시,32.2708,0.0000
20160310,Gyeonggi-do,하남시,41.2083,11.0417
20160310,Gyeonggi-do,화성시,42.0571,0.0000
20160310,Gyeongsangnam-do,거제시,36.3478,16.9167
20160310,Gyeongsangnam-do,거창군,40.2917,0.0000
20160310,Gyeongsangnam-do,김해시,32.0278,11.7083
20160310,Gyeongsangnam-do,사천시,30.0000,10.7917
20160310,Gyeongsangnam-do,양산시,38.4375,19.3750
20160310,Gyeongsangnam-do,진주시,35.2639,13.9167
20160310,Gyeongsangnam-do,창원시,36.4473,18.8125
20160310,Gyeongsangnam-do,하동군,32.1250,12.9583
20160310,Gyeongsangbuk-do,경산시,39.4762,0.0000
20160310,Gyeongsangbuk-do,경주시,18.3000,0.0000
20160310,Gyeongsangbuk-do,구미시,29.9101,0.0000
20160310,Gyeongsangbuk-do,김천시,36.9524,15.7368
20160310,Gyeongsangbuk-do,안동시,39.5000,0.0000
20160310,Gyeongsangbuk-do,영덕군,42.5417,0.0000
20160310,Gyeongsangbuk-do,영주시,46.5417,0.0000
20160310,Gyeongsangbuk-do,영천시,40.6667,0.0000
20160310,Gyeongsangbuk-do,울릉군,32.4167,12.8333
20160310,Gyeongsangbuk-do,의성군,49.0000,0.0000
20160310,Gyeongsangbuk-do,포항시,35.9833,0.0000
20160310,Gwangju,광산구,29.9167,13.9583
20160310,Gwangju,남구,23.7083,9.5833
20160310,Gwangju,동구,27.6667,10.0000
20160310,Gwangju,북구,29.6111,11.0833
20160310,Gwangju,서구,28.4583,13.0833
20160310,Daegu,남구,30.7500,0.0000
20160310,Daegu,달서구,39.9167,13.2500
20160310,Daegu,달성군,30.1739,9.4583
20160310,Daegu,동구,36.8333,19.0833
20160310,Daegu,북구,48.8958,14.3750
20160310,Daegu,서구,52.0833,23.3542
20160310,Daegu,수성구,40.4792,17.6042
20160310,Daegu,중구,37.8750,0.0000
20160310,Daejeon,대덕구,50.3125,0.0000
20160310,Daejeon,동구,24.2083,12.2083
20160310,Daejeon,서구,31.3889,11.6667
20160310,Daejeon,유성구,30.0833,15.0417
20160310,Daejeon,중구,36.2083,0.0000
20160310,Busan,강서구,37.4375,19.8542
20160310,Busan,금정구,36.5000,23.7500
20160310,Busan,기장군,38.5208,22.6875
20160310,Busan,남구,37.2083,19.7917
20160310,Busan,동구,36.8750,19.3125
20160310,Busan,동래구,43.4348,23.8913
20160310,Busan,부산진구,35.2083,23.1250
20160310,Busan,북구,33.1250,22.2917
20160310,Busan,사상구,50.3750,26.5833
20160310,Busan,사하구,61.8750,28.9583
20160310,Busan,서구,38.9167,22.7500
20160310,Busan,수영구,43.2857,20.6667
20160310,Busan,연제구,41.5833,26.6667
20160310,Busan,영도구,40.2500,25.5833
20160310,Busan,중구,43.5556,27.4500
20160310,Busan,해운대구,38.5833,26.2083
20160310,Seoul,강남구,35.5833,13.7917
20160310,Seoul,강동구,33.8125,16.7083
20160310,Seoul,강북구,28.3750,11.9167
20160310,Seoul,강서구,51.3125,12.5217
20160310,Seoul,관악구,34.6667,14.5833
20160310,Seoul,광진구,36.2500,16.2083
20160310,Seoul,구로구,30.0000,14.9583
20160310,Seoul,금천구,32.8182,15.2273
20160310,Seoul,노원구,33.1915,12.1667
20160310,Seoul,도봉구,34.5909,12.0000
20160310,Seoul,동대문구,32.0000,12.7500
20160310,Seoul,동작구,39.6042,15.6087
20160310,Seoul,마포구,42.7292,14.8750
20160310,Seoul,서대문구,36.7500,14.2500
20160310,Seoul,서초구,41.1842,17.7917
20160310,Seoul,성동구,40.1458,13.9167
20160310,Seoul,성북구,37.9167,16.4583
20160310,Seoul,송파구,34.7500,12.2083
20160310,Seoul,양천구,32.9167,14.1667
20160310,Seoul,영등포구,41.5208,15.0833
20160310,Seoul,용산구,36.1875,14.4167
20160310,Seoul,은평구,35.4545,15.8571
20160310,Seoul,종로구,34.3261,13.7727
20160310,Seoul,중구,30.9697,12.1667
20160310,Seoul,중랑구,37.9583,13.8125
20160310,Sejongsi,세종,33.5417,0.0000
20160310,Ulsan,남구,40.9222,16.6667
20160310,Ulsan,동구,41.7500,19.6667
20160310,Ulsan,북구,40.8222,12.5714
20160310,Ulsan,울주군,42.9787,20.2917
20160310,Ulsan,중구,34.3333,19.8636
20160310,Incheon,강화군,33.5625,12.0000
20160310,Incheon,계양구,43.7500,15.8333
20160310,Incheon,남구,35.9375,0.0000
20160310,Incheon,남동구,40.6232,13.2391
20160310,Incheon,동구,41.8542,12.5000
20160310,Incheon,부평구,25.3542,14.3333
20160310,Incheon,서구,31.2292,11.5938
20160310,Incheon,연수구,31.0909,0.0000
20160310,Incheon,옹진군,30.5833,10.7083
20160310,Incheon,중구,31.2667,11.1778
20160310,Jeollanam-do,광양시,28.5313,12.0313
20160310,Jeollanam-do,목포시,24.1042,8.2727
20160310,Jeollanam-do,순천시,28.0213,15.0417
20160310,Jeollanam-do,여수시,27.6207,12.8261
20160310,Jeollanam-do,영암군,26.0833,13.1250
20160310,Jeollanam-do,화순군,28.5417,0.0000
20160310,Jeollabuk-do,고창군,29.6250,0.0000
20160310,Jeollabuk-do,군산시,34.8889,8.2500
20160310,Jeollabuk-do,김제시,28.8333,16.3750
20160310,Jeollabuk-do,남원시,26.5417,0.0000
20160310,Jeollabuk-do,부안군,30.8750,14.2083
20160310,Jeollabuk-do,익산시,32.7917,14.5833
20160310,Jeollabuk-do,임실군,31.2917,0.0000
20160310,Jeollabuk-do,전주시,40.2813,0.0000
20160310,Jeollabuk-do,정읍시,57.8333,0.0000
20160310,Jeju-do,서귀포시,28.3333,10.3750
20160310,Jeju-do,제주시,32.7143,11.5070
20160310,Chungcheongnam-do,공주시,27.8750,0.0000
20160310,Chungcheongnam-do,당진군,31.8125,0.0000
20160310,Chungcheongnam-do,서산시,29.7500,0.0000
20160310,Chungcheongnam-do,아산시,36.1250,0.0000
20160310,Chungcheongnam-do,천안시,34.3611,12.0833
20160310,Chungcheongnam-do,태안군,0.0000,0.0000
20160310,Chungcheongbuk-do,괴산군,35.5000,0.0000
20160310,Chungcheongbuk-do,단양군,33.5833,12.6667
20160310,Chungcheongbuk-do,제천시,37.7917,12.7917
20160310,Chungcheongbuk-do,청주시,38.1875,16.4406
20160310,Chungcheongbuk-do,충주시,40.6250,12.6875
20160311,Gangwon-do,강릉시,42.9167,20.4348
20160311,Gangwon-do,고성군,33.4167,0.0000
20160311,Gangwon-do,동해시,30.7083,15.7083
20160311,Gangwon-do,삼척시,33.7500,17.4167
20160311,Gangwon-do,양구군,28.7500,0.0000
20160311,Gangwon-do,원주시,44.9375,25.4583
20160311,Gangwon-do,정선군,35.5000,0.0000
20160311,Gangwon-do,춘천시,46.2083,18.2500
20160311,Gangwon-do,횡성군,34.9583,0.0000
20160311,Gyeonggi-do,가평군,46.5000,0.0000
20160311,Gyeonggi-do,고양시,51.2500,0.0000
20160311,Gyeonggi-do,과천시,37.0208,0.0000
20160311,Gyeonggi-do,광명시,41.1087,0.0000
20160311,Gyeonggi-do,광주시,42.7917,0.0000
20160311,Gyeonggi-do,구리시,49.1875,22.1667
20160311,Gyeonggi-do,군포시,35.0625,0.0000
20160311,Gyeonggi-do,김포시,49.8056,15.6667
20160311,Gyeonggi-do,남양주시,38.6042,0.0000
20160311,Gyeonggi-do,동두천시,38.3636,0.0000
20160311,Gyeonggi-do,부천시,49.5417,23.5833
20160311,Gyeonggi-do,성남시,37.0990,17.6286
20160311,Gyeonggi-do,수원시,40.5329,17.7887
20160311,Gyeonggi-do,시흥시,36.8889,0.0000
20160311,Gyeonggi-do,안산시,39.8021,18.5938
20160311,Gyeonggi-do,안성시,28.9167,0.0000
20160311,Gyeonggi-do,안양시,42.7188,0.0000
20160311,Gyeonggi-do,양주시,40.2500,0.0000
20160311,Gyeonggi-do,양평군,44.0417,19.1250
20160311,Gyeonggi-do,여주시,45.2917,0.0000
20160311,Gyeonggi-do,연천군,42.6667,0.0000
20160311,Gyeonggi-do,오산시,32.0833,0.0000
20160311,Gyeonggi-do,용인시,41.7500,21.0833
20160311,Gyeonggi-do,의왕시,41.5833,24.2083
20160311,Gyeonggi-do,의정부시,44.0625,23.3750
20160311,Gyeonggi-do,이천시,41.7292,0.0000
20160311,Gyeonggi-do,파주시,47.9130,22.9545
20160311,Gyeonggi-do,평택시,38.1017,0.0000
20160311,Gyeonggi-do,포천시,37.4186,0.0000
20160311,Gyeonggi-do,하남시,48.5000,15.9000
20160311,Gyeonggi-do,화성시,41.5217,0.0000
20160311,Gyeongsangnam-do,거제시,32.0417,17.6250
20160311,Gyeongsangnam-do,거창군,36.6667,0.0000
20160311,Gyeongsangnam-do,김해시,33.0556,15.2083
20160311,Gyeongsangnam-do,사천시,28.0000,12.0833
20160311,Gyeongsangnam-do,양산시,39.5208,22.1250
20160311,Gyeongsangnam-do,진주시,33.2361,15.9792
20160311,Gyeongsangnam-do,창원시,36.3064,21.0526
20160311,Gyeongsangnam-do,하동군,33.7083,13.5833
20160311,Gyeongsangbuk-do,경산시,35.6250,0.0000
20160311,Gyeongsangbuk-do,경주시,20.5000,0.0000
20160311,Gyeongsangbuk-do,구미시,32.8085,0.0000
20160311,Gyeongsangbuk-do,김천시,33.6667,23.0500
20160311,Gyeongsangbuk-do,안동시,39.7273,0.0000
20160311,Gyeongsangbuk-do,영덕군,39.2500,0.0000
20160311,Gyeongsangbuk-do,영주시,43.6522,0.0000
20160311,Gyeongsangbuk-do,영천시,33.7083,0.0000
20160311,Gyeongsangbuk-do,울릉군,28.8333,13.1304
20160311,Gyeongsangbuk-do,의성군,42.8750,0.0000
20160311,Gyeongsangbuk-do,포항시,34.0333,0.0000
20160311,Gwangju,광산구,33.1250,19.9792
20160311,Gwangju,남구,27.8750,15.0000
20160311,Gwangju,동구,29.4167,12.6250
20160311,Gwangju,북구,34.2361,15.8333
20160311,Gwangju,서구,33.5208,18.5833
20160311,Daegu,남구,29.6250,0.0000
20160311,Daegu,달서구,36.8333,17.2500
20160311,Daegu,달성군,28.8261,13.8261
20160311,Daegu,동구,36.5000,23.7500
20160311,Daegu,북구,47.3333,17.8750
20160311,Daegu,서구,50.4792,25.4792
20160311,Daegu,수성구,39.9574,20.0638
20160311,Daegu,중구,35.5833,0.0000
20160311,Daejeon,대덕구,49.4792,0.0000
20160311,Daejeon,동구,27.1667,16.0000
20160311,Daejeon,서구,32.5694,17.0833
20160311,Daejeon,유성구,34.0208,21.4583
20160311,Daejeon,중구,38.9792,0.0000
20160311,Busan,강서구,40.6042,22.2500
20160311,Busan,금정구,48.7826,24.2609
20160311,Busan,기장군,36.8750,22.2917
20160311,Busan,남구,36.2500,20.5833
20160311,Busan,동구,38.4167,23.0208
20160311,Busan,동래구,46.8478,25.1739
20160311,Busan,부산진구,32.1250,26.0417
20160311,Busan,북구,33.2500,22.5417
20160311,Busan,사상구,47.3333,27.4583
20160311,Busan,사하구,53.8333,27.7917
20160311,Busan,서구,38.2083,25.0833
20160311,Busan,수영구,53.1818,26.0000
20160311,Busan,연제구,45.2917,25.2500
20160311,Busan,영도구,35.1250,24.3333
20160311,Busan,중구,40.5417,27.4583
20160311,Busan,해운대구,35.3750,24.6250
20160311,Seoul,강남구,35.5833,16.2083
20160311,Seoul,강동구,37.6458,18.7500
20160311,Seoul,강북구,31.3750,16.0417
20160311,Seoul,강서구,56.1042,15.7917
20160311,Seoul,관악구,36.5417,18.3333
20160311,Seoul,광진구,37.0870,21.2174
20160311,Seoul,구로구,30.9167,17.2500
20160311,Seoul,금천구,32.6250,17.9583
20160311,Seoul,노원구,37.4375,16.7917
20160311,Seoul,도봉구,36.6250,15.5000
20160311,Seoul,동대문구,34.4242,14.5000
20160311,Seoul,동작구,41.4583,18.7083
20160311,Seoul,마포구,42.4375,17.8333
20160311,Seoul,서대문구,36.6250,16.4583
20160311,Seoul,서초구,45.3111,17.2500
20160311,Seoul,성동구,39.5208,15.5000
20160311,Seoul,성북구,37.7500,17.5000
20160311,Seoul,송파구,37.5417,15.6250
20160311,Seoul,양천구,35.3750,17.9583
20160311,Seoul,영등포구,45.4167,18.8750
20160311,Seoul,용산구,36.8542,17.1250
20160311,Seoul,은평구,36.5000,18.4783
20160311,Seoul,종로구,33.7500,17.7083
20160311,Seoul,중구,31.5455,14.0000
20160311,Seoul,중랑구,35.6667,13.5238
20160311,Sejongsi,세종,36.3333,0.0000
20160311,Ulsan,남구,40.7500,17.5000
20160311,Ulsan,동구,42.8636,20.6364
20160311,Ulsan,북구,41.8750,17.8750
20160311,Ulsan,울주군,43.7396,22.3542
20160311,Ulsan,중구,38.1905,23.3333
20160311,Incheon,강화군,34.5208,15.4167
20160311,Incheon,계양구,42.5417,20.1667
20160311,Incheon,남구,37.9583,0.0000
20160311,Incheon,남동구,44.3521,18.8298
20160311,Incheon,동구,36.0208,15.5833
20160311,Incheon,부평구,26.8958,18.2857
20160311,Incheon,서구,33.8280,16.8587
20160311,Incheon,연수구,33.5556,0.0000
20160311,Incheon,옹진군,31.2292,12.0417
20160311,Incheon,중구,31.0222,14.0227
20160311,Jeollanam-do,광양시,30.6354,17.5263
20160311,Jeollanam-do,목포시,27.1667,13.1053
20160311,Jeollanam-do,순천시,28.2813,20.4792
20160311,Jeollanam-do,여수시,27.0917,17.8542
20160311,Jeollanam-do,영암군,25.7917,17.9583
20160311,Jeollanam-do,화순군,30.5833,0.0000
20160311,Jeollabuk-do,고창군,33.3333,0.0000
20160311,Jeollabuk-do,군산시,34.0833,10.4167
