buoy,date,speed,direction,code
Sinan,2016-03-26 07,5.7,354,N
Sinan,2016-03-26 08,4.4,326,NW
Sinan,2016-03-26 09,3.5,332,NNW
Sinan,2016-03-26 10,3.5,310,NW
Sinan,2016-03-26 11,6.5,289,WNW
Sinan,2016-03-26 12,6.8,300,WNW
Sinan,2016-03-26 13,5.9,283,WNW
Sinan,2016-03-26 14,6.2,287,WNW
Sinan,2016-03-26 15,6.5,285,WNW
Sinan,2016-03-26 16,6.7,301,WNW
Sinan,2016-03-26 17,6.8,299,WNW
Sinan,2016-03-26 18,6.2,300,WNW
Sinan,2016-03-26 19,5.7,313,NW
Sinan,2016-03-26 20,5.5,324,NW
Sinan,2016-03-26 21,4.8,320,NW
Sinan,2016-03-26 22,4,343,NNW
Sinan,2016-03-26 23,4,319,NW
Sinan,2016-03-27 00,4.6,312,NW
Sinan,2016-03-27 01,4.4,321,NW
Sinan,2016-03-27 02,3,334,NNW
Sinan,2016-03-27 03,2.6,301,WNW
Sinan,2016-03-27 04,2.9,308,NW
Sinan,2016-03-27 05,2.2,314,NW
Sinan,2016-03-27 06,0.9,326,NW
Sinan,2016-03-27 07,1.5,10,N
Sinan,2016-03-27 08,2,148,SSE
Sinan,2016-03-27 09,0.7,232,SW
Sinan,2016-03-27 10,0.2,313,NW
Sinan,2016-03-27 11,1.2,26,NNE
Sinan,2016-03-27 12,1,51,NE
Sinan,2016-03-27 13,1.7,23,NNE
Sinan,2016-03-27 14,0.7,322,NW
Sinan,2016-03-27 15,2.4,316,NW
Sinan,2016-03-27 16,2.7,289,WNW
Sinan,2016-03-27 17,5.7,304,NW
Sinan,2016-03-27 18,5.2,307,NW
Sinan,2016-03-27 19,4.1,304,NW
Sinan,2016-03-27 20,3.2,316,NW
Sinan,2016-03-27 21,3.5,322,NW
Sinan,2016-03-27 22,2,5,N
Sinan,2016-03-27 23,1.8,134,SE
Sinan,2016-03-28 00,2.4,130,SE
Sinan,2016-03-28 01,2.7,136,SE
Sinan,2016-03-28 02,1.5,139,SE
Sinan,2016-03-28 03,3.1,128,SE
Sinan,2016-03-28 04,2.4,107,ESE
Sinan,2016-03-28 05,2.1,133,SE
Sinan,2016-03-28 06,1.4,224,SW
Sinan,2016-03-28 07,3.1,130,SE
Sinan,2016-03-28 08,3.7,132,SE
Sinan,2016-03-28 09,3.1,136,SE
Sinan,2016-03-28 10,3.8,185,S
Sinan,2016-03-28 11,3.4,193,SSW
Sinan,2016-03-28 12,3.4,175,S
Sinan,2016-03-28 13,4.3,165,SSE
Sinan,2016-03-28 14,3.6,225,SW
Sinan,2016-03-28 15,4.9,227,SW
Sinan,2016-03-28 16,3.6,216,SW
Sinan,2016-03-28 17,3.8,223,SW
Sinan,2016-03-28 18,4.2,245,WSW
Sinan,2016-03-28 19,1.6,206,SSW
Sinan,2016-03-28 20,3.1,192,SSW
Sinan,2016-03-28 21,3.6,192,SSW
Sinan,2016-03-28 22,4,183,S
Sinan,2016-03-28 23,4.1,190,S
Sinan,2016-03-29 00,3.8,187,S
Sinan,2016-03-29 01,2.9,147,SSE
Sinan,2016-03-29 02,4.3,175,S
Sinan,2016-03-29 03,4.9,172,S
Sinan,2016-03-29 04,4.7,173,S
Sinan,2016-03-29 05,6.7,192,SSW
Sinan,2016-03-29 06,6.4,184,S
Sinan,2016-03-29 07,4.6,198,SSW
Sinan,2016-03-29 08,4.1,213,SSW
Sinan,2016-03-29 09,5.8,198,SSW
Sinan,2016-03-29 10,6,201,SSW
Sinan,2016-03-29 11,7,207,SSW
Sinan,2016-03-29 12,7.6,201,SSW
Sinan,2016-03-29 13,8.1,196,SSW
Sinan,2016-03-29 14,7.7,208,SSW
Sinan,2016-03-29 15,8.8,204,SSW
Sinan,2016-03-29 16,9.5,204,SSW
Sinan,2016-03-29 17,8.6,189,S
Sinan,2016-03-29 18,8.6,189,S
Sinan,2016-03-29 19,5.8,204,SSW
Sinan,2016-03-29 20,4.6,189,S
Sinan,2016-03-29 21,4.5,187,S
Sinan,2016-03-29 22,3.4,190,S
Sinan,2016-03-29 23,3.1,230,SW
Sinan,2016-03-30 00,3.2,191,S
Sinan,2016-03-30 00,3.7,211,SSW
Sinan,2016-03-30 01,3,187,S
Sinan,2016-03-30 01,3.7,188,S
Sinan,2016-03-30 02,2.7,195,SSW
Sinan,2016-03-30 02,2.9,198,SSW
Sinan,2016-03-30 03,2.8,197,SSW
Sinan,2016-03-30 03,3,209,SSW
Sinan,2016-03-30 04,1.9,203,SSW
Sinan,2016-03-30 04,2.1,203,SSW
Sinan,2016-03-30 05,0.3,81,E
Sinan,2016-03-30 05,1.4,229,SW
Sinan,2016-03-30 06,0,0,N
Sinan,2016-03-30 06,0.4,105,ESE
Sinan,2016-03-30 07,0.1,268,W
Sinan,2016-03-30 07,0.3,343,NNW
Sinan,2016-03-30 08,1.1,68,ENE
Sinan,2016-03-30 08,1.2,72,ENE
Sinan,2016-03-30 09,0.3,26,NNE
Sinan,2016-03-30 09,2.2,348,NNW
Sinan,2016-03-30 10,2.4,3,N
Sinan,2016-03-30 10,3.1,345,NNW
Sinan,2016-03-30 11,2.6,318,NW
Sinan,2016-03-30 11,3,339,NNW
Sinan,2016-03-30 12,1.4,326,NW
Sinan,2016-03-30 12,2.1,306,NW
Sinan,2016-03-30 13,2.2,340,NNW
Sinan,2016-03-30 13,2.8,348,NNW
Sinan,2016-03-30 14,1.4,335,NNW
Sinan,2016-03-30 14,3.5,357,N
Sinan,2016-03-30 15,3.6,343,NNW
Sinan,2016-03-30 15,3.8,344,NNW
Sinan,2016-03-30 16,3.1,360,N
Sinan,2016-03-30 16,4.2,342,NNW
Sinan,2016-03-30 17,3.2,346,NNW
Sinan,2016-03-30 17,3.2,351,N
Sinan,2016-03-30 18,0.3,143,SE
Sinan,2016-03-30 18,0.9,293,WNW
Sinan,2016-03-30 19,0.6,107,ESE
Sinan,2016-03-30 19,2.2,352,N
Sinan,2016-03-30 20,1.7,339,NNW
Sinan,2016-03-30 20,2.5,350,N
Sinan,2016-03-30 21,1.5,115,ESE
Sinan,2016-03-30 21,1.7,130,SE
Sinan,2016-03-30 22,0.5,76,ENE
Sinan,2016-03-30 22,1.3,133,SE
Sinan,2016-03-30 23,0.1,69,ENE
Sinan,2016-03-30 23,1.4,354,N
Sinan,2016-03-31 00,0.1,7,N
Sinan,2016-03-31 00,0.3,30,NNE
Sinan,2016-03-31 01,0.1,31,NNE
Sinan,2016-03-31 01,1.1,5,N
Sinan,2016-03-31 02,0.6,178,S
Sinan,2016-03-31 02,1.7,24,NNE
Sinan,2016-03-31 03,0.2,205,SSW
Sinan,2016-03-31 03,0.4,303,WNW
Sinan,2016-03-31 04,0.1,125,SE
Sinan,2016-03-31 04,0.4,0,N
Sinan,2016-03-31 05,0.4,34,NE
Sinan,2016-03-31 05,0.6,110,ESE
Sinan,2016-03-31 06,0.4,139,SE
Sinan,2016-03-31 06,1.1,168,SSE
Sinan,2016-03-31 07,2.1,210,SSW
Sinan,2016-03-31 07,2.2,172,S
Sinan,2016-03-31 08,1.5,203,SSW
Sinan,2016-03-31 08,1.7,223,SW
Sinan,2016-03-31 09,0.3,343,NNW
Sinan,2016-03-31 09,1.1,251,WSW
Sinan,2016-03-31 10,1.1,309,NW
Sinan,2016-03-31 10,2.5,232,SW
Sinan,2016-03-31 11,1.3,23,NNE
Sinan,2016-03-31 11,2.7,1,N
Sinan,2016-03-31 12,1.8,328,NNW
Sinan,2016-03-31 12,2.3,354,N
Sinan,2016-03-31 13,0.2,31,NNE
Sinan,2016-03-31 14,0,0,N
Sinan,2016-03-31 14,0,236,SW
Sinan,2016-03-31 15,2.2,187,S
Sinan,2016-03-31 15,4.6,225,SW
Sinan,2016-03-31 16,2.1,230,SW
Sinan,2016-03-31 16,3.4,238,WSW
Sinan,2016-03-31 17,2.1,208,SSW
Sinan,2016-03-31 17,3.6,227,SW
Sinan,2016-03-31 18,1.5,241,WSW
Sinan,2016-03-31 18,2,242,WSW
Sinan,2016-03-31 19,0.1,52,NE
Sinan,2016-03-31 19,1.9,196,SSW
Sinan,2016-03-31 20,0.8,254,WSW
Sinan,2016-03-31 20,1.1,172,S
Sinan,2016-03-31 21,0.7,19,NNE
Sinan,2016-03-31 21,1.8,198,SSW
Sinan,2016-03-31 22,1.7,138,SE
Sinan,2016-03-31 22,2.8,12,NNE
Sinan,2016-03-31 23,3.8,355,N
Sinan,2016-03-31 23,4.3,5,N
Sinan,2016-04-01 00,2.1,9,N
Sinan,2016-04-01 00,3.2,359,N
Sinan,2016-04-01 01,2,14,NNE
Sinan,2016-04-01 01,2.6,16,NNE
Sinan,2016-04-01 02,1.2,52,NE
Sinan,2016-04-01 02,2.5,40,NE
Sinan,2016-04-01 03,0.2,321,NW
Sinan,2016-04-01 03,1,283,WNW
Sinan,2016-04-01 04,0.1,331,NNW
Sinan,2016-04-01 04,1,312,NW
Sinan,2016-04-01 05,0,63,ENE
Sinan,2016-04-01 05,0,185,S
Sinan,2016-04-01 06,0.3,24,NNE
Sinan,2016-04-01 06,1.3,354,N
Sinan,2016-04-01 07,1.9,354,N
Sinan,2016-04-01 07,2.1,20,NNE
Sinan,2016-04-01 08,0.6,52,NE
Sinan,2016-04-01 08,1.4,259,W
Sinan,2016-04-01 09,0.8,359,N
Sinan,2016-04-01 09,1.1,348,NNW
Sinan,2016-04-01 10,1.3,22,NNE
Sinan,2016-04-01 10,1.7,48,NE
Sinan,2016-04-01 11,1.3,30,NNE
Sinan,2016-04-01 11,1.8,58,ENE
Sinan,2016-04-01 12,0.2,26,NNE
Sinan,2016-04-01 12,1,357,N
Sinan,2016-04-01 13,0.5,23,NNE
Sinan,2016-04-01 13,1,13,NNE
Sinan,2016-04-01 14,1.7,30,NNE
Sinan,2016-04-01 14,2.4,351,N
Sinan,2016-04-01 15,1.4,25,NNE
Sinan,2016-04-01 15,2.4,6,N
Sinan,2016-04-01 16,1.8,51,NE
Sinan,2016-04-01 16,2.4,25,NNE
Sinan,2016-04-01 17,1.8,5,N
Sinan,2016-04-01 17,2.6,14,NNE
Sinan,2016-04-01 18,2,353,N
Sinan,2016-04-01 18,2.2,44,NE
Sinan,2016-04-01 19,0.6,74,ENE
Sinan,2016-04-01 19,1.6,79,E
Sinan,2016-04-01 20,0.5,154,SSE
Sinan,2016-04-01 20,1.1,98,E
Sinan,2016-04-01 21,0.8,190,S
Sinan,2016-04-01 21,1.4,199,SSW
Sinan,2016-04-01 22,1.6,134,SE
Sinan,2016-04-01 22,1.8,143,SE
Sinan,2016-04-01 23,1,144,SE
Sinan,2016-04-01 23,1.4,152,SSE
Sinan,2016-04-02 00,0,0,N
Sinan,2016-04-02 01,0,0,N
Sinan,2016-04-02 01,0,104,ESE
Sinan,2016-04-02 02,1.6,32,NNE
Sinan,2016-04-02 02,2.4,6,N
Sinan,2016-04-02 03,0.4,342,NNW
Sinan,2016-04-02 03,0.8,129,SE
Sinan,2016-04-02 04,0.8,355,N
Sinan,2016-04-02 04,1.1,181,S
Sinan,2016-04-02 05,1.3,244,WSW
Sinan,2016-04-02 05,1.4,272,W
Sinan,2016-04-02 06,0.5,181,S
Sinan,2016-04-02 06,0.5,189,S
Sinan,2016-04-02 07,1.2,172,S
Sinan,2016-04-02 07,1.7,209,SSW
Sinan,2016-04-02 08,1.9,203,SSW
Sinan,2016-04-02 08,2.4,209,SSW
Sinan,2016-04-02 09,0.1,198,SSW
Sinan,2016-04-02 09,0.3,253,WSW
Sinan,2016-04-02 10,0.9,349,N
Sinan,2016-04-02 10,3,221,SW
Sinan,2016-04-02 11,3.8,194,SSW
Sinan,2016-04-02 11,5.8,176,S
Sinan,2016-04-02 12,5.3,177,S
Sinan,2016-04-02 12,5.5,180,S
Sinan,2016-04-02 13,4,169,S
Sinan,2016-04-02 13,5.5,174,S
Sinan,2016-04-02 14,5.8,190,S
Sinan,2016-04-02 14,6,177,S
Sinan,2016-04-02 15,5.2,179,S
Sinan,2016-04-02 15,5.7,182,S
Sinan,2016-04-02 16,1.8,270,W
Sinan,2016-04-02 16,4.3,175,S
Sinan,2016-04-02 17,3.2,75,ENE
Sinan,2016-04-02 17,4.6,215,SW
Sinan,2016-04-02 18,3.9,200,SSW
Sinan,2016-04-02 18,5.2,213,SSW
Sinan,2016-04-02 19,4,196,SSW
Sinan,2016-04-02 19,4.6,177,S
Sinan,2016-04-02 20,2.8,147,SSE
Sinan,2016-04-02 20,4.2,171,S
Sinan,2016-04-02 21,2,97,E
Sinan,2016-04-02 21,3.6,181,S
Sinan,2016-04-02 22,0.7,100,E
Sinan,2016-04-02 22,2.3,174,S
Sinan,2016-04-02 23,0.7,329,NNW
Sinan,2016-04-02 23,2.1,9,N
Sinan,2016-04-03 00,0.6,50,NE
Sinan,2016-04-03 00,1.1,74,ENE
Sinan,2016-04-03 01,3.5,42,NE
Sinan,2016-04-03 01,3.8,47,NE
Sinan,2016-04-03 02,2.8,15,NNE
Sinan,2016-04-03 02,3.4,43,NE
Sinan,2016-04-03 03,2.2,26,NNE
Sinan,2016-04-03 03,2.9,9,N
Sinan,2016-04-03 04,2.4,46,NE
Sinan,2016-04-03 04,4,9,N
Sinan,2016-04-03 05,2.1,15,NNE
Sinan,2016-04-03 05,2.1,29,NNE
Sinan,2016-04-03 06,2.1,75,ENE
Sinan,2016-04-03 06,2.6,38,NE
Sinan,2016-04-03 07,3,358,N
Sinan,2016-04-03 07,3.8,21,NNE
Sinan,2016-04-03 08,2.6,9,N
Sinan,2016-04-03 08,3.2,1,N
Sinan,2016-04-03 09,1.3,9,N
Sinan,2016-04-03 09,1.6,321,NW
Sinan,2016-04-03 10,3.3,338,NNW
Sinan,2016-04-03 10,3.6,357,N
Sinan,2016-04-03 11,2.8,20,NNE
Sinan,2016-04-03 11,4,352,N
Sinan,2016-04-03 12,1.1,34,NE
Sinan,2016-04-03 12,3.6,349,N
Sinan,2016-04-03 13,3.5,351,N
Sinan,2016-04-03 13,4,5,N
Sinan,2016-04-03 14,3.3,356,N
Sinan,2016-04-03 14,3.6,5,N
Sinan,2016-04-03 15,4.2,3,N
Sinan,2016-04-03 15,4.5,9,N
Sinan,2016-04-03 16,4.2,8,N
Sinan,2016-04-03 16,4.7,0,N
Sinan,2016-04-03 17,5.1,13,NNE
Sinan,2016-04-03 17,5.2,3,N
Sinan,2016-04-03 18,3.2,45,NE
Sinan,2016-04-03 18,4.1,20,NNE
Sinan,2016-04-03 19,2.5,54,NE
Sinan,2016-04-03 19,3.1,44,NE
Sinan,2016-04-03 20,3.3,355,N
Sinan,2016-04-03 20,3.9,354,N
Sinan,2016-04-03 21,4.3,7,N
Sinan,2016-04-03 21,5.7,357,N
Sinan,2016-04-03 22,1.9,36,NE
Sinan,2016-04-03 22,3,20,NNE
Sinan,2016-04-03 23,3.3,41,NE
Sinan,2016-04-03 23,4.3,7,N
Sinan,2016-04-04 00,2.6,4,N
Sinan,2016-04-04 00,3,9,N
Sinan,2016-04-04 01,3.6,12,NNE
Sinan,2016-04-04 01,4.2,8,N
Sinan,2016-04-04 02,3.3,17,NNE
Sinan,2016-04-04 02,5.4,356,N
Sinan,2016-04-04 03,5.6,359,N
Sinan,2016-04-04 03,6.1,352,N
Sinan,2016-04-04 04,5,355,N
Sinan,2016-04-04 04,5.9,353,N
Sinan,2016-04-04 05,4.5,349,N
Sinan,2016-04-04 05,4.5,353,N
Sinan,2016-04-04 06,5.5,2,N
Sinan,2016-04-04 06,6.1,4,N
Sinan,2016-04-04 07,5.4,0,N
Sinan,2016-04-04 07,5.9,355,N
Sinan,2016-04-04 08,5.1,353,N
Sinan,2016-04-04 08,6.2,348,NNW
Sinan,2016-04-04 09,3.9,335,NNW
Sinan,2016-04-04 09,4.3,342,NNW
Sinan,2016-04-04 10,4,338,NNW
Sinan,2016-04-04 10,4.9,343,NNW
Sinan,2016-04-04 11,3.2,320,NW
Sinan,2016-04-04 11,4.3,325,NW
Sinan,2016-04-04 12,2.5,326,NW
Sinan,2016-04-04 12,3.3,301,WNW
Sinan,2016-04-04 13,2.8,353,N
Sinan,2016-04-04 13,3.8,335,NNW
Sinan,2016-04-04 14,2.9,322,NW
Sinan,2016-04-04 14,4.3,330,NNW
Sinan,2016-04-04 15,5.5,359,N
Sinan,2016-04-04 15,5.6,2,N
Sinan,2016-04-04 16,4.7,352,N
Sinan,2016-04-04 16,5.2,4,N
Sinan,2016-04-04 17,3,358,N
Sinan,2016-04-04 17,4.6,346,NNW
Sinan,2016-04-04 18,2.5,353,N
Sinan,2016-04-04 18,2.8,324,NW
Sinan,2016-04-04 19,0.4,357,N
Sinan,2016-04-04 19,1.6,309,NW
Sinan,2016-04-04 20,1.8,292,WNW
Sinan,2016-04-04 20,3,287,WNW
Sinan,2016-04-04 21,1.2,293,WNW
Sinan,2016-04-04 21,1.6,291,WNW
Sinan,2016-04-04 22,1.4,281,W
Sinan,2016-04-04 22,1.9,261,W
Sinan,2016-04-04 23,1.4,280,W
Sinan,2016-04-04 23,3.8,311,NW
Sinan,2016-04-05 00,2.6,307,NW
Sinan,2016-04-05 00,2.6,317,NW
Sinan,2016-04-05 01,1.2,309,NW
Sinan,2016-04-05 01,1.4,348,NNW
Sinan,2016-04-05 02,1.9,356,N
Sinan,2016-04-05 02,2.1,19,NNE
Sinan,2016-04-05 03,3.1,7,N
Sinan,2016-04-05 03,3.8,2,N
Sinan,2016-04-05 04,3.3,2,N
Sinan,2016-04-05 04,3.4,33,NNE
Sinan,2016-04-05 05,3,44,NE
Sinan,2016-04-05 05,3.3,37,NE
Sinan,2016-04-05 06,3.1,37,NE
Sinan,2016-04-05 06,3.3,45,NE
Sinan,2016-04-05 07,2.1,36,NE
Sinan,2016-04-05 07,2.8,5,N
Sinan,2016-04-05 08,1.8,22,NNE
Sinan,2016-04-05 08,3.7,16,NNE
Sinan,2016-04-05 09,1.9,22,NNE
Sinan,2016-04-05 09,2.4,15,NNE
Sinan,2016-04-05 10,1.3,4,N
Sinan,2016-04-05 10,1.6,343,NNW
Sinan,2016-04-05 11,1.5,342,NNW
Sinan,2016-04-05 11,2,336,NNW
Sinan,2016-04-05 12,1.4,351,N
Sinan,2016-04-05 12,1.5,12,NNE
Sinan,2016-04-05 13,2.3,349,N
Sinan,2016-04-05 13,2.7,341,NNW
Sinan,2016-04-05 14,2.4,327,NNW
Sinan,2016-04-05 14,3.1,337,NNW
Sinan,2016-04-05 15,2.3,342,NNW
Sinan,2016-04-05 15,3.2,325,NW
Sinan,2016-04-05 16,3,351,N
Sinan,2016-04-05 16,3.4,8,N
Sinan,2016-04-05 17,2.4,344,NNW
Sinan,2016-04-05 17,5.5,2,N
Sinan,2016-04-05 18,3,352,N
Sinan,2016-04-05 18,3.9,350,N
Sinan,2016-04-05 19,1.7,349,N
Sinan,2016-04-05 19,3.1,12,NNE
Sinan,2016-04-05 20,4.5,342,NNW
Sinan,2016-04-05 20,5.4,1,N
Sinan,2016-04-05 21,3.6,16,NNE
Sinan,2016-04-05 21,3.7,3,N
Sinan,2016-04-05 22,2.9,14,NNE
Sinan,2016-04-05 22,4.1,1,N
Sinan,2016-04-05 23,3.3,20,NNE
Sinan,2016-04-05 23,3.3,21,NNE
Sinan,2016-04-06 00,1.7,226,SW
Sinan,2016-04-06 00,3.5,18,NNE
Sinan,2016-04-06 01,2.4,324,NW
Sinan,2016-04-06 01,3.9,36,NE
Sinan,2016-04-06 02,1.1,66,ENE
Sinan,2016-04-06 02,2.8,43,NE
Sinan,2016-04-06 03,2,29,NNE
Sinan,2016-04-06 03,3.5,34,NE
Sinan,2016-04-06 04,4.5,33,NNE
Sinan,2016-04-06 04,4.5,37,NE
Sinan,2016-04-06 05,4.1,40,NE
Sinan,2016-04-06 05,4.4,42,NE
Sinan,2016-04-06 06,3.5,41,NE
Sinan,2016-04-06 06,3.5,57,ENE
Sinan,2016-04-06 07,1.6,108,ESE
Sinan,2016-04-06 07,3.5,34,NE
Sinan,2016-04-06 08,0.4,140,SE
Sinan,2016-04-06 08,0.8,133,SE
Sinan,2016-04-06 09,0.1,124,SE
Sinan,2016-04-06 09,0.1,310,NW
Sinan,2016-04-06 10,1.8,55,NE
Sinan,2016-04-06 10,4.4,120,ESE
Sinan,2016-04-06 11,1.9,190,S
Sinan,2016-04-06 11,2.2,128,SE
Sinan,2016-04-06 12,1.4,236,SW
Sinan,2016-04-06 12,1.6,276,W
Sinan,2016-04-06 13,4.5,65,ENE
Sinan,2016-04-06 13,5.7,145,SE
Sinan,2016-04-06 14,4.6,198,SSW
Sinan,2016-04-06 14,5.2,149,SSE
Sinan,2016-04-06 15,5.2,119,ESE
Sinan,2016-04-06 15,5.3,118,ESE
Sinan,2016-04-06 16,5.6,130,SE
Sinan,2016-04-06 16,5.8,128,SE
Sinan,2016-04-06 17,6.6,96,E
Sinan,2016-04-06 17,6.7,108,ESE
Sinan,2016-04-06 18,3.6,135,SE
Sinan,2016-04-06 18,6.8,97,E
Sinan,2016-04-06 19,7.3,110,ESE
Sinan,2016-04-06 19,7.5,96,E
Sinan,2016-04-06 20,5,102,ESE
Sinan,2016-04-06 20,6.9,102,ESE
Sinan,2016-04-06 21,5,87,E
Sinan,2016-04-06 21,6.6,95,E
Sinan,2016-04-06 22,5.6,82,E
Sinan,2016-04-06 22,6.7,97,E
Sinan,2016-04-06 23,7.4,92,E
Sinan,2016-04-06 23,8,99,E
Sinan,2016-04-07 00,6.9,94,E
Sinan,2016-04-07 00,8,102,ESE
Sinan,2016-04-07 01,4.4,109,ESE
Sinan,2016-04-07 01,6.3,107,ESE
Sinan,2016-04-07 02,1.7,314,NW
Sinan,2016-04-07 02,2.7,112,ESE
Sinan,2016-04-07 03,1.6,141,SE
Sinan,2016-04-07 03,3.6,116,ESE
Sinan,2016-04-07 04,0.6,274,W
Sinan,2016-04-07 04,2.9,357,N
Sinan,2016-04-07 05,3.2,337,NNW
Sinan,2016-04-07 05,4.4,23,NNE
Sinan,2016-04-07 06,3.6,34,NE
Sinan,2016-04-07 06,4,17,NNE
Sinan,2016-04-07 07,3.1,4,N
Sinan,2016-04-07 07,4.5,354,N
Sinan,2016-04-07 08,2.5,358,N
Sinan,2016-04-07 08,5.2,356,N
Sinan,2016-04-07 09,2.3,17,NNE
Sinan,2016-04-07 09,2.4,13,NNE
Sinan,2016-04-07 10,3,314,NW
Sinan,2016-04-07 10,4.3,328,NNW
Sinan,2016-04-07 11,2.4,346,NNW
Sinan,2016-04-07 11,3.5,344,NNW
Sinan,2016-04-07 12,4.7,334,NNW
Sinan,2016-04-07 12,4.9,8,N
Sinan,2016-04-07 13,4.5,339,NNW
Sinan,2016-04-07 13,5.7,345,NNW
Sinan,2016-04-07 14,4.7,290,WNW
Sinan,2016-04-07 14,6.2,334,NNW
Sinan,2016-04-07 15,4.2,176,S
Sinan,2016-04-07 15,5.7,353,N
Sinan,2016-04-07 16,5.6,347,NNW
Sinan,2016-04-07 16,6,349,N
Sinan,2016-04-07 17,2.5,356,N
Sinan,2016-04-07 17,4.6,352,N
Sinan,2016-04-07 18,2.6,342,NNW
Sinan,2016-04-07 18,3.1,338,NNW
Sinan,2016-04-07 19,1.7,349,N
Sinan,2016-04-07 19,2.8,332,NNW
Sinan,2016-04-07 20,3.7,339,NNW
Sinan,2016-04-07 20,4.7,337,NNW
Sinan,2016-04-07 21,0.8,6,N
Sinan,2016-04-07 21,3.6,332,NNW
Sinan,2016-04-07 22,1.9,320,NW
Sinan,2016-04-07 22,2.1,333,NNW
Sinan,2016-04-07 23,1.4,310,NW
Sinan,2016-04-07 23,1.6,266,W
Sinan,2016-04-08 00,3.1,316,NW
Sinan,2016-04-08 00,3.5,355,N
Sinan,2016-04-08 01,2.8,282,WNW
Sinan,2016-04-08 01,4.9,343,NNW
Sinan,2016-04-08 02,4.5,322,NW
Sinan,2016-04-08 02,5.7,348,NNW
Sinan,2016-04-08 03,4.9,5,N
Sinan,2016-04-08 03,5.1,12,NNE
Sinan,2016-04-08 04,5.1,20,NNE
Sinan,2016-04-08 04,5.7,13,NNE
Sinan,2016-04-08 05,4.2,26,NNE
Sinan,2016-04-08 05,4.6,23,NNE
Sinan,2016-04-08 06,1.8,357,N
Sinan,2016-04-08 06,3,23,NNE
Sinan,2016-04-08 07,2,359,N
Sinan,2016-04-08 07,3.7,348,NNW
Sinan,2016-04-08 08,3.2,343,NNW
Sinan,2016-04-08 08,3.8,342,NNW
Sinan,2016-04-08 09,2,249,WSW
Sinan,2016-04-08 09,2.4,324,NW
Sinan,2016-04-08 10,1.2,239,WSW
Sinan,2016-04-08 10,1.6,318,NW
Sinan,2016-04-08 11,1.4,321,NW
Sinan,2016-04-08 11,1.8,345,NNW
Sinan,2016-04-08 12,0.3,355,N
Sinan,2016-04-08 12,1.3,22,NNE
Sinan,2016-04-08 13,2.2,15,NNE
Sinan,2016-04-08 13,2.3,66,ENE
Sinan,2016-04-08 14,0.2,8,N
Sinan,2016-04-08 14,0.4,27,NNE
Sinan,2016-04-08 15,0,301,WNW
Sinan,2016-04-08 15,0.5,288,WNW
Sinan,2016-04-08 16,0,262,W
Sinan,2016-04-08 16,1.5,26,NNE
Sinan,2016-04-08 17,2.5,3,N
Sinan,2016-04-08 17,3.5,9,N
Sinan,2016-04-08 18,2.8,8,N
Sinan,2016-04-08 18,3.5,6,N
Sinan,2016-04-08 19,1.9,9,N
Sinan,2016-04-08 19,2.5,26,NNE
Sinan,2016-04-08 20,3,356,N
Sinan,2016-04-08 20,3.1,5,N
Sinan,2016-04-08 21,1.7,338,NNW
Sinan,2016-04-08 21,2,309,NW
Sinan,2016-04-08 22,1.2,357,N
Sinan,2016-04-08 22,1.7,359,N
Sinan,2016-04-08 23,0.4,206,SSW
Sinan,2016-04-08 23,1,344,NNW
Sinan,2016-04-09 00,1.7,220,SW
Sinan,2016-04-09 00,1.9,209,SSW
Sinan,2016-04-09 01,1,269,W
Sinan,2016-04-09 01,1.3,7,N
Sinan,2016-04-09 02,1.9,345,NNW
Sinan,2016-04-09 02,2.5,276,W
Sinan,2016-04-09 03,0.3,25,NNE
Sinan,2016-04-09 03,2.3,23,NNE
Sinan,2016-04-09 04,0.6,97,E
Sinan,2016-04-09 04,1.2,210,SSW
Sinan,2016-04-09 05,1.7,203,SSW
Sinan,2016-04-09 05,1.7,223,SW
Sinan,2016-04-09 06,0.4,209,SSW
Sinan,2016-04-09 06,1.6,211,SSW
Sinan,2016-04-09 07,1,45,NE
Sinan,2016-04-09 07,2.1,30,NNE
Sinan,2016-04-09 08,3,25,NNE
Sinan,2016-04-09 08,4.6,25,NNE
Sinan,2016-04-09 09,1.2,1,N
Sinan,2016-04-09 09,2,18,NNE
Sinan,2016-04-09 10,0.9,218,SW
Sinan,2016-04-09 10,1,257,WSW
Sinan,2016-04-09 11,0,308,NW
Sinan,2016-04-09 11,0.1,293,WNW
Sinan,2016-04-09 12,0.2,172,S
Sinan,2016-04-09 12,0.8,171,S
Sinan,2016-04-09 13,0.7,135,SE
Sinan,2016-04-09 13,1.4,186,S
Sinan,2016-04-09 14,1.2,205,SSW
Sinan,2016-04-09 14,1.2,234,SW
Sinan,2016-04-09 15,1.8,96,E
Sinan,2016-04-09 15,2.9,173,S
Sinan,2016-04-09 16,4.7,224,SW
Sinan,2016-04-09 16,5,245,WSW
Sinan,2016-04-09 17,1.9,251,WSW
Sinan,2016-04-09 17,2.8,254,WSW
Sinan,2016-04-09 18,2.1,210,SSW
Sinan,2016-04-09 18,4,257,WSW
Sinan,2016-04-09 19,0.7,224,SW
Sinan,2016-04-09 19,0.8,264,W
Sinan,2016-04-09 20,3.9,8,N
Sinan,2016-04-09 20,4.4,10,N
Sinan,2016-04-09 21,2.4,13,NNE
Sinan,2016-04-09 21,3.4,9,N
