DATE1,LOC,LOC_1,a_pm10,a_pm25
20160101,대구,남구,59.7917,0.0000
20160101,대구,달서구,57.6250,43.0455
20160101,대구,달성군,51.5833,30.2500
20160101,대구,동구,69.5106,54.0417
20160101,대구,북구,70.1667,44.4167
20160101,대구,서구,77.5625,48.6458
20160101,대구,수성구,61.5208,44.8936
20160101,대구,중구,65.2917,0.0000
20160101,대전,대덕구,60.5625,0.0000
20160101,대전,동구,47.8333,0.0000
20160101,대전,서구,45.7222,0.0000
20160101,대전,유성구,60.5833,44.1250
20160101,대전,중구,60.8750,0.0000
20160101,부산,강서구,56.5000,47.3958
20160101,부산,금정구,60.4681,44.6875
20160101,부산,기장군,41.6875,31.8125
20160101,부산,남구,51.6667,44.2083
20160101,부산,동구,48.0857,39.8485
20160101,부산,동래구,65.1042,47.1667
20160101,부산,부산진구,56.0833,56.5833
20160101,부산,북구,61.5833,56.8333
20160101,부산,사상구,59.9167,52.2500
20160101,부산,사하구,66.5000,54.6250
20160101,부산,서구,50.5417,48.5833
20160101,부산,수영구,55.6250,44.4583
20160101,부산,연제구,60.4167,50.3333
20160101,부산,영도구,47.4583,41.3333
20160101,부산,중구,58.8750,51.4583
20160101,부산,해운대구,47.7917,40.7083
20160101,서울,강남구,71.0625,44.2083
20160101,서울,강동구,71.0625,45.4167
20160101,서울,강북구,73.6667,51.6667
20160101,서울,강서구,67.6875,37.6667
20160101,서울,관악구,65.5000,44.2083
20160101,서울,광진구,85.3333,63.6667
20160101,서울,구로구,56.0833,40.7917
20160101,서울,금천구,63.7083,48.7083
20160101,서울,노원구,68.2083,49.1667
20160101,서울,도봉구,66.7083,41.3750
20160101,서울,동대문구,67.7083,44.1250
20160101,서울,동작구,70.9792,39.4583
20160101,서울,마포구,73.1458,49.0833
20160101,서울,서대문구,68.7917,38.5417
20160101,서울,서초구,80.1667,41.7083
20160101,서울,성동구,75.2500,39.0833
20160101,서울,성북구,70.9375,45.0000
20160101,서울,송파구,63.5000,39.0000
20160101,서울,양천구,47.6000,34.4000
20160101,서울,영등포구,83.9167,40.4167
20160101,서울,용산구,69.2917,45.5833
20160101,서울,은평구,58.2917,35.0417
20160101,서울,종로구,69.5417,51.1250
20160101,서울,중구,61.3750,35.1667
20160101,서울,중랑구,65.9167,40.7917
20160101,세종,세종,62.2292,0.0000
20160101,울산,남구,45.6071,28.4167
20160101,울산,동구,47.4583,38.9167
20160101,울산,북구,51.0000,0.0000
20160101,울산,울주군,52.9375,36.0417
20160101,울산,중구,46.7692,42.0417
20160101,인천,강화군,64.4167,48.6250
20160101,인천,계양구,78.1667,56.5417
20160101,인천,남구,88.1250,0.0000
20160101,인천,남동구,72.1714,54.5294
20160101,인천,동구,61.0833,0.0000
20160101,인천,부평구,50.4792,0.0000
20160101,인천,서구,54.1979,37.4167
20160101,인천,연수구,60.7917,0.0000
20160101,인천,옹진군,31.9375,18.9583
20160101,인천,중구,62.3542,50.5435
20160101,전남,광양시,56.4737,37.2069
20160101,전남,목포시,58.9375,38.8333
20160101,전남,순천시,47.4681,42.7917
20160101,전남,여수시,47.0083,40.1458
20160101,전남,영암군,54.6250,45.4167
20160101,전남,화순군,37.5385,0.0000
20160101,전북,고창군,52.4167,0.0000
20160101,전북,군산시,59.5000,44.9000
20160101,전북,김제시,57.9167,49.7083
20160101,전북,남원시,63.2083,0.0000
20160101,전북,부안군,56.5000,47.2083
20160101,전북,익산시,65.8169,50.7917
20160101,전북,임실군,60.5417,0.0000
20160101,전북,전주시,68.6771,0.0000
20160101,전북,정읍시,49.3333,0.0000
20160101,제주,서귀포시,50.2500,36.5417
20160101,제주,제주시,52.8194,36.5902
20160101,충남,공주시,56.5833,0.0000
20160101,충남,당진군,41.7708,0.0000
20160101,충남,서산시,31.1042,0.0000
20160101,충남,아산시,54.9167,0.0000
20160101,충남,천안시,58.7500,49.5263
20160101,충남,태안군,41.7083,0.0000
20160101,충북,괴산군,67.0417,0.0000
20160101,충북,단양군,57.0417,45.3750
20160101,충북,제천시,68.2500,49.5000
20160101,충북,청주시,70.7222,57.0903
20160101,충북,충주시,65.9375,57.6875
20160102,강원,강릉시,44.2083,29.5000
20160102,강원,고성군,39.0833,0.0000
20160102,강원,동해시,35.6667,26.5833
20160102,강원,삼척시,33.8750,23.0417
20160102,강원,양구군,46.4167,0.0000
20160102,강원,원주시,66.4792,58.6087
20160102,강원,정선군,43.0000,0.0000
20160102,강원,춘천시,73.9583,54.8750
20160102,강원,횡성군,28.3333,0.0000
20160102,경기,가평군,71.9583,0.0000
20160102,경기,고양시,63.1667,0.0000
20160102,경기,과천시,53.2083,0.0000
20160102,경기,광명시,53.1667,0.0000
20160102,경기,광주시,87.0000,0.0000
20160102,경기,구리시,76.0625,56.3750
20160102,경기,군포시,47.7917,0.0000
20160102,경기,김포시,63.0417,35.2500
20160102,경기,남양주시,64.0625,0.0000
20160102,경기,동두천시,59.6250,0.0000
20160102,경기,부천시,51.0500,37.9583
20160102,경기,성남시,53.6302,25.7083
20160102,경기,수원시,54.3690,28.7500
20160102,경기,시흥시,50.2917,0.0000
20160102,경기,안산시,54.0521,30.7083
20160102,경기,안성시,38.5833,0.0000
20160102,경기,안양시,54.3125,0.0000
20160102,경기,양주시,67.9167,0.0000
20160102,경기,양평군,76.8333,47.1667
20160102,경기,여주시,80.4583,0.0000
20160102,경기,연천군,60.5417,0.0000
20160102,경기,오산시,50.5417,0.0000
20160102,경기,용인시,54.9271,32.8333
20160102,경기,의왕시,54.8333,29.7917
20160102,경기,의정부시,64.9167,56.7917
20160102,경기,이천시,68.5417,0.0000
20160102,경기,파주시,60.2083,0.0000
20160102,경기,평택시,65.4225,0.0000
20160102,경기,포천시,64.3750,0.0000
20160102,경기,하남시,60.3333,29.1667
20160102,경기,화성시,54.1806,0.0000
20160102,경남,거제시,34.3542,32.5417
20160102,경남,거창군,71.5000,0.0000
20160102,경남,김해시,55.7500,34.4167
20160102,경남,사천시,73.9167,37.6667
20160102,경남,양산시,56.5833,49.6667
20160102,경남,진주시,78.2639,51.1875
20160102,경남,창원시,63.7083,44.3021
20160102,경남,하동군,60.0000,34.5417
20160102,경북,경산시,72.4583,0.0000
20160102,경북,경주시,32.1667,0.0000
20160102,경북,구미시,59.5104,0.0000
20160102,경북,김천시,62.4167,54.4583
20160102,경북,안동시,56.1667,0.0000
20160102,경북,영덕군,43.0833,0.0000
20160102,경북,영주시,68.2500,0.0000
20160102,경북,영천시,44.4167,0.0000
20160102,경북,울릉군,34.0417,24.7273
20160102,경북,의성군,57.0833,0.0000
20160102,경북,포항시,43.4750,0.0000
20160102,광주,광산구,62.2500,44.0833
20160102,광주,남구,59.4167,44.2083
20160102,광주,동구,42.2083,25.6667
20160102,광주,북구,58.4444,37.0625
20160102,광주,서구,76.1250,49.5833
20160102,대구,남구,60.9583,0.0000
20160102,대구,달서구,61.1304,43.2917
20160102,대구,달성군,50.7500,30.5833
20160102,대구,동구,69.6458,52.5833
20160102,대구,북구,69.2500,39.8333
20160102,대구,서구,78.3125,46.9792
20160102,대구,수성구,68.3542,47.6875
20160102,대구,중구,69.9583,0.0000
20160102,대전,대덕구,55.6875,0.0000
20160102,대전,동구,39.3333,0.0000
20160102,대전,서구,43.7500,0.0000
20160102,대전,유성구,50.1250,31.4583
20160102,대전,중구,51.1458,0.0000
20160102,부산,강서구,68.9167,55.2917
20160102,부산,금정구,60.6458,44.2500
20160102,부산,기장군,48.6250,35.4583
20160102,부산,남구,53.7083,41.7083
20160102,부산,동구,54.2500,40.5278
20160102,부산,동래구,67.7292,46.4375
20160102,부산,부산진구,60.9167,55.9583
20160102,부산,북구,57.8333,51.0833
20160102,부산,사상구,68.2917,54.6250
20160102,부산,사하구,69.8333,55.4583
20160102,부산,서구,46.6250,43.0000
20160102,부산,수영구,59.6250,41.7917
20160102,부산,연제구,65.7083,51.9583
20160102,부산,영도구,52.0000,42.0000
20160102,부산,중구,58.1250,51.3750
20160102,부산,해운대구,51.4583,43.0833
20160102,서울,강남구,48.6458,28.7500
20160102,서울,강동구,53.8333,31.4583
20160102,서울,강북구,64.6667,41.3333
20160102,서울,강서구,50.4286,26.0833
20160102,서울,관악구,54.2917,34.5833
20160102,서울,광진구,58.4167,41.2083
20160102,서울,구로구,40.5833,27.3750
20160102,서울,금천구,52.0000,35.7917
20160102,서울,노원구,52.4167,36.0833
20160102,서울,도봉구,53.6250,31.3750
20160102,서울,동대문구,55.7292,33.2500
20160102,서울,동작구,58.5625,34.2174
20160102,서울,마포구,55.7917,34.8333
20160102,서울,서대문구,54.5833,26.1667
20160102,서울,서초구,60.2500,26.0000
20160102,서울,성동구,50.4250,27.3750
20160102,서울,성북구,55.5208,29.0417
20160102,서울,송파구,40.5417,24.6250
20160102,서울,양천구,59.1250,39.5000
20160102,서울,영등포구,62.9167,27.5000
20160102,서울,용산구,50.5833,30.3750
20160102,서울,은평구,45.0417,23.9167
20160102,서울,종로구,55.8958,36.5833
20160102,서울,중구,49.5625,25.2083
20160102,서울,중랑구,51.0417,28.9583
20160102,세종,세종,52.2917,0.0000
20160102,울산,남구,49.8690,30.2500
20160102,울산,동구,51.2083,39.8333
20160102,울산,북구,56.8542,33.0417
20160102,울산,울주군,57.0729,36.3125
20160102,울산,중구,55.6667,40.3333
20160102,인천,강화군,48.9792,29.5417
20160102,인천,계양구,59.2174,40.9583
20160102,인천,남구,66.8958,0.0000
20160102,인천,남동구,56.4306,37.6667
20160102,인천,동구,47.8958,0.0000
20160102,인천,부평구,34.6875,0.0000
20160102,인천,서구,41.8438,28.2083
20160102,인천,연수구,40.0833,0.0000
20160102,인천,옹진군,63.9792,54.5833
20160102,인천,중구,51.5625,34.2500
20160102,전남,광양시,57.9574,39.4568
20160102,전남,목포시,58.0625,35.3333
20160102,전남,순천시,49.0851,45.1304
20160102,전남,여수시,44.8583,39.3333
20160102,전남,영암군,53.9583,44.5833
20160102,전남,화순군,32.2500,0.0000
20160102,전북,고창군,43.2500,0.0000
20160102,전북,군산시,55.5417,34.8261
20160102,전북,김제시,50.3333,39.7500
20160102,전북,남원시,72.7083,0.0000
20160102,전북,부안군,50.8750,40.4167
20160102,전북,익산시,56.8548,44.8750
20160102,전북,임실군,54.4167,0.0000
20160102,전북,전주시,56.8438,0.0000
20160102,전북,정읍시,55.5000,0.0000
20160102,제주,서귀포시,44.1667,31.4348
20160102,제주,제주시,44.1831,29.8095
20160102,충남,공주시,42.3750,0.0000
20160102,충남,당진군,38.6458,0.0000
20160102,충남,서산시,36.7500,0.0000
20160102,충남,아산시,47.5417,0.0000
20160102,충남,천안시,50.2500,32.8750
20160102,충남,태안군,48.4348,0.0000
20160102,충북,괴산군,45.6667,0.0000
20160102,충북,단양군,42.5833,33.1250
20160102,충북,제천시,56.1250,38.2083
20160102,충북,청주시,57.0417,40.4931
20160102,충북,충주시,56.7708,46.3958
20160103,강원,강릉시,71.0417,52.0833
20160103,강원,고성군,77.6250,0.0000
20160103,강원,동해시,53.7917,42.2174
20160103,강원,삼척시,52.0000,39.6522
20160103,강원,양구군,60.0000,0.0000
20160103,강원,원주시,77.6875,68.8125
20160103,강원,정선군,58.9583,0.0000
20160103,강원,춘천시,89.6667,67.2083
20160103,강원,횡성군,62.6500,0.0000
20160103,경기,가평군,85.2083,0.0000
20160103,경기,고양시,123.2639,0.0000
20160103,경기,과천시,91.6875,0.0000
20160103,경기,광명시,97.1042,0.0000
20160103,경기,광주시,102.8333,0.0000
20160103,경기,구리시,108.6667,79.7500
20160103,경기,군포시,78.2917,0.0000
20160103,경기,김포시,117.3889,75.2083
20160103,경기,남양주시,98.6458,0.0000
20160103,경기,동두천시,108.7083,0.0000
20160103,경기,부천시,96.8500,70.0000
20160103,경기,성남시,87.1563,44.8333
20160103,경기,수원시,97.2738,52.2143
20160103,경기,시흥시,85.3889,0.0000
20160103,경기,안산시,90.9583,47.9167
20160103,경기,안성시,69.1250,0.0000
20160103,경기,안양시,94.9348,0.0000
20160103,경기,양주시,146.7500,0.0000
20160103,경기,양평군,81.2500,46.9167
20160103,경기,여주시,88.4583,0.0000
20160103,경기,연천군,112.2083,0.0000
20160103,경기,오산시,89.4167,0.0000
20160103,경기,용인시,83.8958,54.8333
20160103,경기,의왕시,93.5417,48.7500
20160103,경기,의정부시,105.6667,99.6667
20160103,경기,이천시,92.3542,0.0000
20160103,경기,파주시,124.2083,0.0000
20160103,경기,평택시,107.8732,0.0000
20160103,경기,포천시,120.7083,0.0000
20160103,경기,하남시,103.7083,48.5000
20160103,경기,화성시,99.3333,0.0000
20160103,경남,거제시,37.1250,35.3750
20160103,경남,거창군,53.9565,0.0000
20160103,경남,김해시,58.6944,33.0000
20160103,경남,사천시,64.1667,32.3333
20160103,경남,양산시,63.1667,52.0833
20160103,경남,진주시,75.4444,49.7292
20160103,경남,창원시,62.7708,42.8750
20160103,경남,하동군,45.1667,30.3913
20160103,경북,경산시,76.1667,0.0000
20160103,경북,경주시,34.6667,0.0000
20160103,경북,구미시,67.5789,0.0000
20160103,경북,김천시,77.8333,66.6667
20160103,경북,안동시,54.5833,0.0000
20160103,경북,영덕군,46.9583,0.0000
20160103,경북,영주시,81.2917,0.0000
20160103,경북,영천시,40.7500,0.0000
20160103,경북,울릉군,59.6667,40.6667
20160103,경북,의성군,57.5833,0.0000
20160103,경북,포항시,47.2083,0.0000
20160103,광주,광산구,64.8542,47.5417
20160103,광주,남구,71.7917,54.5000
20160103,광주,동구,47.6250,31.0833
20160103,광주,북구,64.2500,39.1875
20160103,광주,서구,83.6458,56.5833
20160103,대구,남구,62.9167,0.0000
20160103,대구,달서구,61.2273,40.6087
20160103,대구,달성군,46.0000,26.0833
20160103,대구,동구,74.6875,58.4583
20160103,대구,북구,80.7292,46.7083
20160103,대구,서구,87.6458,51.6875
20160103,대구,수성구,69.3542,48.6875
20160103,대구,중구,73.1667,0.0000
20160103,대전,대덕구,66.8222,0.0000
20160103,대전,동구,55.2083,0.0000
20160103,대전,서구,56.1111,0.0000
20160103,대전,유성구,64.3958,45.2609
20160103,대전,중구,66.6250,0.0000
20160103,부산,강서구,71.8125,57.6875
20160103,부산,금정구,62.2609,45.8085
20160103,부산,기장군,49.8542,35.6042
20160103,부산,남구,55.2917,42.1250
20160103,부산,동구,58.0625,42.3958
20160103,부산,동래구,68.7500,46.7292
20160103,부산,부산진구,65.8333,57.8333
20160103,부산,북구,58.0000,49.8750
20160103,부산,사상구,63.9583,51.5417
20160103,부산,사하구,70.8750,55.3333
20160103,부산,서구,46.4167,41.3750
20160103,부산,수영구,60.1250,40.2917
20160103,부산,연제구,66.5417,51.2083
20160103,부산,영도구,52.0000,40.8333
20160103,부산,중구,58.0833,51.3750
20160103,부산,해운대구,53.5833,39.1875
20160103,서울,강남구,94.6667,59.7917
20160103,서울,강동구,93.7917,55.5000
20160103,서울,강북구,93.3000,63.2308
20160103,서울,강서구,114.4167,50.2083
20160103,서울,관악구,95.5833,60.2500
20160103,서울,광진구,110.6250,79.9583
20160103,서울,구로구,83.0000,50.5000
20160103,서울,금천구,96.1667,66.8333
20160103,서울,노원구,87.0000,59.5000
20160103,서울,도봉구,83.2917,48.0833
20160103,서울,동대문구,95.5000,58.7083
20160103,서울,동작구,106.0625,60.7083
20160103,서울,마포구,107.4792,67.6667
20160103,서울,서대문구,109.4167,53.1667
20160103,서울,서초구,106.6458,52.4583
20160103,서울,성동구,92.8750,50.3333
20160103,서울,성북구,86.5417,50.2917
20160103,서울,송파구,76.3333,43.8333
20160103,서울,양천구,116.4167,79.8750
20160103,서울,영등포구,122.3333,52.7500
20160103,서울,용산구,94.5833,62.0833
20160103,서울,은평구,96.0000,49.1667
20160103,서울,종로구,100.3830,68.2083
20160103,서울,중구,90.6875,49.5833
20160103,서울,중랑구,92.4167,53.6250
20160103,세종,세종,67.3333,0.0000
20160103,울산,남구,58.2857,34.0833
20160103,울산,동구,47.5833,36.7391
20160103,울산,북구,69.3542,42.1250
20160103,울산,울주군,63.2500,38.6458
20160103,울산,중구,65.7500,45.7083
20160103,인천,강화군,73.8333,48.0833
20160103,인천,계양구,109.1739,76.7273
20160103,인천,남구,119.6667,0.0000
20160103,인천,남동구,100.7042,73.8723
20160103,인천,동구,82.6042,0.0000
20160103,인천,부평구,70.8750,0.0000
20160103,인천,서구,76.8125,51.7917
20160103,인천,연수구,74.4583,0.0000
20160103,인천,옹진군,129.8125,112.4583
20160103,인천,중구,82.3542,64.6596
20160103,전남,광양시,52.6458,31.0319
20160103,전남,목포시,80.4583,50.1667
20160103,전남,순천시,46.6042,43.4783
20160103,전남,여수시,42.9167,34.5417
20160103,전남,영암군,72.0833,57.9583
20160103,전남,화순군,35.7500,0.0000
20160103,전북,고창군,62.9167,0.0000
20160103,전북,군산시,75.4722,54.7647
20160103,전북,김제시,68.2083,55.5417
20160103,전북,남원시,64.7500,0.0000
20160103,전북,부안군,75.2917,61.5000
20160103,전북,익산시,73.1250,60.2917
20160103,전북,임실군,51.7083,0.0000
20160103,전북,전주시,71.9792,0.0000
20160103,전북,정읍시,58.5833,0.0000
20160103,제주,서귀포시,44.7500,33.0417
20160103,제주,제주시,66.3043,51.6667
20160103,충남,공주시,58.6250,0.0000
20160103,충남,당진군,44.3750,0.0000
20160103,충남,서산시,50.2500,0.0000
20160103,충남,아산시,71.7083,0.0000
20160103,충남,천안시,74.7917,57.2917
20160103,충남,태안군,99.5000,0.0000
20160103,충북,괴산군,51.0000,0.0000
20160103,충북,단양군,48.8750,34.8333
20160103,충북,제천시,70.5833,43.3750
20160103,충북,청주시,84.0833,65.8521
20160103,충북,충주시,60.4375,48.1250
20160104,강원,강릉시,75.0417,54.1250
20160104,강원,고성군,59.1250,0.0000
20160104,강원,동해시,65.8333,49.1250
20160104,강원,삼척시,73.8333,52.2083
20160104,강원,양구군,59.7500,0.0000
20160104,강원,원주시,87.7292,70.3333
20160104,강원,정선군,72.5417,0.0000
20160104,강원,춘천시,76.5417,53.8333
20160104,강원,횡성군,80.4583,0.0000
20160104,경기,가평군,78.2083,0.0000
20160104,경기,고양시,97.8750,0.0000
20160104,경기,과천시,75.7500,0.0000
20160104,경기,광명시,85.0417,0.0000
20160104,경기,광주시,88.8261,0.0000
20160104,경기,구리시,86.5833,59.4167
20160104,경기,군포시,33.5000,0.0000
20160104,경기,김포시,91.5694,55.6667
20160104,경기,남양주시,84.3556,0.0000
20160104,경기,동두천시,85.0833,0.0000
20160104,경기,부천시,85.7983,61.9167
20160104,경기,성남시,80.3583,39.1250
20160104,경기,수원시,83.8735,43.9306
20160104,경기,시흥시,77.3235,0.0000
20160104,경기,안산시,82.0423,45.2254
20160104,경기,안성시,80.0417,0.0000
20160104,경기,안양시,78.3875,0.0000
20160104,경기,양주시,98.8750,0.0000
20160104,경기,양평군,84.3333,47.5417
20160104,경기,여주시,71.9333,0.0000
20160104,경기,연천군,95.4167,0.0000
20160104,경기,오산시,86.5417,0.0000
20160104,경기,용인시,80.8750,47.5833
20160104,경기,의왕시,73.9375,36.4167
20160104,경기,의정부시,78.8636,83.2000
20160104,경기,이천시,93.0208,0.0000
20160104,경기,파주시,82.2083,0.0000
20160104,경기,평택시,105.2254,0.0000
20160104,경기,포천시,93.8750,0.0000
20160104,경기,하남시,95.7500,41.5833
20160104,경기,화성시,91.7879,0.0000
20160104,경남,거제시,53.9792,66.7500
20160104,경남,거창군,74.1250,0.0000
20160104,경남,김해시,68.1860,44.1667
20160104,경남,사천시,78.7500,39.3750
20160104,경남,양산시,78.1042,56.7083
20160104,경남,진주시,62.7391,42.5000
20160104,경남,창원시,71.6092,53.4574
20160104,경남,하동군,47.8571,40.4000
20160104,경북,경산시,86.7083,0.0000
20160104,경북,경주시,49.0000,0.0000
20160104,경북,구미시,79.0521,0.0000
20160104,경북,김천시,89.5833,73.3333
20160104,경북,안동시,74.1667,0.0000
20160104,경북,영덕군,94.3333,0.0000
20160104,경북,영주시,83.2917,0.0000
20160104,경북,영천시,83.5000,0.0000
20160104,경북,울릉군,71.2727,48.8750
20160104,경북,의성군,80.6667,0.0000
20160104,경북,포항시,79.7083,0.0000
20160104,광주,광산구,75.5000,55.1667
20160104,광주,남구,87.9167,67.6667
20160104,광주,동구,65.6667,46.0833
20160104,광주,북구,79.2500,51.8958
20160104,광주,서구,90.9783,62.9545
20160104,대구,남구,64.1250,0.0000
20160104,대구,달서구,57.6250,37.9565
20160104,대구,달성군,50.0833,27.5000
20160104,대구,동구,78.1458,56.7917
20160104,대구,북구,87.4792,49.9167
20160104,대구,서구,89.9348,53.1458
20160104,대구,수성구,70.7708,49.1489
20160104,대구,중구,69.7917,0.0000
20160104,대전,대덕구,88.1458,0.0000
20160104,대전,동구,74.4167,0.0000
20160104,대전,서구,69.5694,0.0000
20160104,대전,유성구,84.1667,63.1667
20160104,대전,중구,96.6458,0.0000
20160104,부산,강서구,88.0625,68.9583
20160104,부산,금정구,74.8421,55.9556
20160104,부산,기장군,68.7917,50.0417
20160104,부산,남구,75.6667,60.7917
20160104,부산,동구,83.8542,64.2708
20160104,부산,동래구,81.6304,55.0000
20160104,부산,부산진구,79.4167,70.1250
20160104,부산,북구,73.1905,58.5000
20160104,부산,사상구,99.5833,76.0833
20160104,부산,사하구,107.9583,77.1250
20160104,부산,서구,78.0000,67.7500
20160104,부산,수영구,75.2500,57.2083
20160104,부산,연제구,82.3333,62.9167
20160104,부산,영도구,82.9583,65.5417
20160104,부산,중구,85.4583,69.4583
20160104,부산,해운대구,71.1304,57.1429
20160104,서울,강남구,77.8125,46.7917
20160104,서울,강동구,76.2292,38.4167
20160104,서울,강북구,77.7500,48.3333
20160104,서울,강서구,74.7000,45.3333
20160104,서울,관악구,69.8333,45.2083
20160104,서울,광진구,84.8182,60.7273
20160104,서울,구로구,77.3333,42.0833
20160104,서울,금천구,85.9091,59.9091
20160104,서울,노원구,62.2667,45.9167
20160104,서울,도봉구,67.9167,40.6250
20160104,서울,동대문구,75.0625,45.7083
20160104,서울,동작구,80.5625,51.3810
20160104,서울,마포구,88.6667,56.5417
20160104,서울,서대문구,88.6667,42.7500
20160104,서울,서초구,96.2143,43.2500
20160104,서울,성동구,65.0294,47.7727
20160104,서울,성북구,71.3542,38.2500
20160104,서울,송파구,61.4167,34.8750
20160104,서울,양천구,86.9583,62.2500
20160104,서울,영등포구,96.1957,42.8261
20160104,서울,용산구,74.6667,48.6667
20160104,서울,은평구,81.9583,45.5833
20160104,서울,종로구,83.5556,58.0909
20160104,서울,중구,72.4255,38.0870
20160104,서울,중랑구,79.7727,45.3636
20160104,세종,세종,71.5625,0.0000
20160104,울산,남구,69.4405,42.1667
20160104,울산,동구,76.3636,54.5000
20160104,울산,북구,89.7708,55.2917
20160104,울산,울주군,73.2553,44.1522
20160104,울산,중구,70.6250,50.7500
20160104,인천,강화군,73.6875,44.9583
20160104,인천,계양구,90.3333,66.5714
20160104,인천,남구,96.4348,0.0000
20160104,인천,남동구,82.9143,60.5000
20160104,인천,동구,61.6875,0.0000
20160104,인천,부평구,59.5833,0.0000
20160104,인천,서구,65.3077,47.6667
20160104,인천,연수구,54.7917,0.0000
20160104,인천,옹진군,54.8372,29.7222
20160104,인천,중구,70.9583,53.2391
20160104,전남,광양시,81.6421,52.1477
20160104,전남,목포시,90.5833,50.7500
20160104,전남,순천시,81.6146,65.5625
20160104,전남,여수시,71.9333,57.4375
20160104,전남,영암군,80.7917,60.1667
20160104,전남,화순군,110.8750,0.0000
20160104,전북,고창군,108.4583,0.0000
20160104,전북,군산시,83.7639,56.6250
20160104,전북,김제시,94.6250,76.0833
20160104,전북,남원시,79.7917,0.0000
20160104,전북,부안군,90.6667,71.5000
20160104,전북,익산시,100.2500,80.0000
20160104,전북,임실군,96.0000,0.0000
20160104,전북,전주시,110.1563,0.0000
20160104,전북,정읍시,109.4167,0.0000
20160104,제주,서귀포시,87.1667,69.3478
20160104,제주,제주시,128.4714,95.7885
20160104,충남,공주시,74.1250,0.0000
20160104,충남,당진군,48.8542,0.0000
20160104,충남,서산시,45.1458,0.0000
20160104,충남,아산시,72.5000,0.0000
20160104,충남,천안시,78.2344,62.1364
20160104,충남,태안군,79.2174,0.0000
20160104,충북,괴산군,83.3684,0.0000
20160104,충북,단양군,67.3333,49.0000
20160104,충북,제천시,77.3333,53.4583
20160104,충북,청주시,87.5347,65.6597
20160104,충북,충주시,75.4792,59.2708
20160105,강원,강릉시,23.5417,13.2083
20160105,강원,고성군,17.3810,0.0000
20160105,강원,동해시,21.2917,11.1364
20160105,강원,삼척시,18.8333,10.5238
20160105,강원,양구군,22.2500,0.0000
20160105,강원,원주시,40.1190,25.7805
20160105,강원,정선군,20.7500,0.0000
20160105,강원,춘천시,39.8095,20.1905
20160105,강원,횡성군,29.4783,0.0000
20160105,경기,가평군,38.3750,0.0000
20160105,경기,고양시,49.3472,0.0000
20160105,경기,과천시,32.4375,0.0000
20160105,경기,광명시,37.3125,0.0000
20160105,경기,광주시,37.4583,0.0000
20160105,경기,구리시,42.9375,22.2083
20160105,경기,군포시,30.6667,0.0000
