DATE1,LOC,a_pm10,a_pm25
20160122,Ulsan,34.5972,16.4255
20160122,인천,38.1285,20.2368
20160122,전남,21.8789,15.8348
20160122,전북,47.6296,36.8657
20160122,제주,27.2737,14.5244
20160122,충남,31.5375,31.0455
20160122,충북,52.0382,35.5167
20160123,강원,33.0466,19.9926
20160123,경기,36.3145,14.9556
20160123,경남,33.0236,19.0422
20160123,경북,31.3411,19.0000
20160123,광주,22.9676,14.2381
20160123,대구,32.5699,18.2263
20160123,대전,29.8410,15.1304
20160123,부산,41.7063,29.1827
20160123,서울,32.6115,14.1383
20160123,세종,33.3542,0.0000
20160123,Ulsan,35.7750,18.9722
20160123,인천,27.8500,12.1872
20160123,전남,24.9309,18.6820
20160123,전북,29.6434,19.6582
20160123,제주,31.9775,19.1875
20160123,충남,28.2594,11.5417
20160123,충북,30.6350,14.9791
20160124,강원,37.9874,25.9690
20160124,경기,42.5097,21.2709
20160124,경남,22.1475,12.1362
20160124,경북,28.4501,18.8333
20160124,광주,17.4213,11.8631
20160124,대구,29.3750,17.2500
20160124,대전,26.0493,16.9583
20160124,부산,27.9082,18.3484
20160124,서울,39.8856,19.3139
20160124,세종,32.7872,0.0000
20160124,Ulsan,28.4441,13.3357
20160124,인천,32.5535,16.6931
20160124,전남,19.3441,12.7542
20160124,전북,25.7694,18.6923
20160124,제주,25.0000,9.4607
20160124,충남,26.6042,17.9583
20160124,충북,30.6122,19.1583
20160125,강원,44.8655,29.4286
20160125,경기,60.1028,21.3792
20160125,경남,31.7440,16.0380
20160125,경북,40.7292,20.4667
20160125,광주,32.8310,20.5394
20160125,대구,43.5903,17.9010
20160125,대전,52.9824,22.0000
20160125,부산,35.9708,20.7500
20160125,서울,52.6966,17.2492
20160125,세종,59.8750,0.0000
20160125,Ulsan,34.4463,11.4857
20160125,인천,54.2229,15.4628
20160125,전남,26.5026,16.2965
20160125,전북,61.7399,40.3529
20160125,제주,31.3956,18.5875
20160125,충남,62.2353,30.2083
20160125,충북,55.5985,29.9079
20160126,강원,58.1046,39.3542
20160126,경기,86.5210,40.3961
20160126,경남,51.0555,27.6202
20160126,경북,52.9075,18.8710
20160126,광주,54.7028,31.3110
20160126,대구,65.2265,32.9053
20160126,대전,66.0390,38.6250
20160126,부산,50.6830,31.5052
20160126,서울,80.7792,36.9400
20160126,세종,73.8182,0.0000
20160126,Ulsan,44.1724,21.6978
20160126,인천,72.5684,37.9789
20160126,전남,43.7311,30.2044
20160126,전북,69.4141,46.5000
20160126,제주,55.5313,32.0104
20160126,충남,64.0342,43.7500
20160126,충북,73.5665,43.9833
20160127,강원,70.4652,55.1597
20160127,경기,76.4329,40.8315
20160127,경남,79.6611,45.2205
20160127,경북,69.4149,36.5152
20160127,광주,76.9769,52.4524
20160127,대구,86.0590,52.3854
20160127,대전,75.6500,48.2381
20160127,부산,81.4891,54.4008
20160127,서울,66.1307,31.3378
20160127,세종,80.4167,0.0000
20160127,Ulsan,75.6410,44.7410
20160127,인천,60.0494,32.2781
20160127,전남,63.1005,45.6596
20160127,전북,87.9705,68.1789
20160127,제주,63.2809,33.8333
20160127,충남,71.7490,61.2917
20160127,충북,82.7977,58.3640
20160128,강원,65.2542,50.4126
20160128,경기,70.7878,38.1606
20160128,경남,78.0928,45.6958
20160128,경북,76.9977,51.1667
20160128,광주,67.4444,48.4311
20160128,대구,89.3662,57.1146
20160128,대전,83.1000,62.8333
20160128,부산,73.7131,52.6165
20160128,서울,61.6695,30.6492
20160128,세종,94.5833,0.0000
20160128,Ulsan,70.4194,44.8252
20160128,인천,54.8038,31.9043
20160128,전남,56.9457,44.7753
20160128,전북,101.3387,85.9551
20160128,제주,25.5897,14.5934
20160128,충남,75.7833,69.6000
20160128,충북,104.0078,73.3333
20160129,강원,38.4667,33.5113
20160129,경기,54.6311,29.3398
20160129,경남,22.5181,14.7571
20160129,경북,47.4460,33.3333
20160129,광주,22.9259,17.6667
20160129,대구,60.8481,42.3968
20160129,대전,29.3556,20.1250
20160129,부산,16.4297,13.0246
20160129,서울,52.2208,26.1655
20160129,세종,47.2708,0.0000
20160129,Ulsan,16.6453,8.8120
20160129,인천,55.8609,31.8796
20160129,전남,15.9901,13.6695
20160129,전북,43.3047,34.1928
20160129,제주,12.7000,6.3614
20160129,충남,57.2167,42.6667
20160129,충북,45.0913,30.6485
20160130,강원,26.0083,25.4123
20160130,경기,42.9369,26.2163
20160130,경남,23.5924,14.4253
20160130,경북,26.3380,22.6042
20160130,광주,36.3287,25.7500
20160130,대구,39.7614,26.6791
20160130,대전,35.5417,25.6250
20160130,부산,21.9246,15.1491
20160130,서울,42.7462,24.3670
20160130,세종,43.6042,0.0000
20160130,Ulsan,18.7000,10.4604
20160130,인천,38.4289,22.8158
20160130,전남,19.2815,15.1715
20160130,전북,50.2135,40.8182
20160130,제주,26.6526,15.5217
20160130,충남,42.4333,34.8636
20160130,충북,34.7614,25.5542
20160131,강원,47.8333,35.4397
20160131,경기,44.7218,23.3417
20160131,경남,52.4073,32.1894
20160131,경북,37.5509,31.4318
20160131,광주,36.4167,18.0952
20160131,대구,47.4722,28.1579
20160131,대전,39.7708,21.7500
20160131,부산,58.4663,44.9167
20160131,서울,40.6774,20.6154
20160131,세종,43.2083,0.0000
20160131,Ulsan,48.5056,31.7113
20160131,인천,35.7157,17.9581
20160131,전남,32.0760,24.1555
20160131,전북,40.5000,22.9574
20160131,제주,59.5745,35.3368
20160131,충남,31.6167,23.8750
20160131,충북,39.5932,24.4083
20160201,강원,44.1417,28.6761
20160201,경기,45.9507,21.4558
20160201,경남,31.5027,17.9466
20160201,경북,29.5468,18.2667
20160201,광주,28.5748,12.9581
20160201,대구,33.4596,17.0856
20160201,대전,33.2625,16.8194
20160201,부산,31.7782,19.7105
20160201,서울,42.0390,18.3248
20160201,세종,37.8333,0.0000
20160201,Ulsan,27.9543,12.3106
20160201,인천,34.5909,15.2500
20160201,전남,22.6626,15.2522
20160201,전북,35.3281,19.7895
20160201,제주,28.9474,15.4792
20160201,충남,31.9114,19.2500
20160201,충북,37.4192,20.2125
20160202,강원,46.0345,29.3357
20160202,경기,55.3634,28.6085
20160202,경남,31.5915,17.0038
20160202,경북,36.5012,19.4889
20160202,광주,30.6524,14.8457
20160202,대구,37.3868,19.1875
20160202,대전,41.4184,22.9855
20160202,부산,37.2069,22.3387
20160202,서울,47.2976,21.6815
20160202,세종,46.8542,0.0000
20160202,Ulsan,36.9773,17.4532
20160202,인천,40.9529,20.9267
20160202,전남,24.3020,15.7500
20160202,전북,44.1018,28.5957
20160202,제주,28.1263,14.2581
20160202,충남,39.5085,30.8750
20160202,충북,48.0989,28.9747
20160203,강원,54.6623,37.8286
20160203,경기,67.3974,38.5326
20160203,경남,45.9500,24.4866
20160203,경북,45.8595,26.6000
20160203,광주,51.9431,28.2883
20160203,대구,52.0279,28.2984
20160203,대전,50.8903,29.0139
20160203,부산,44.3286,26.6908
20160203,서울,59.3359,30.5378
20160203,세종,56.1667,0.0000
20160203,Ulsan,42.5546,21.9149
20160203,인천,51.4990,29.4426
20160203,전남,37.0698,26.4821
20160203,전북,60.7439,42.8370
20160203,제주,39.5104,21.7917
20160203,충남,47.3571,39.3333
20160203,충북,65.0193,40.1891
20160204,강원,59.0570,43.6569
20160204,경기,68.4884,39.3723
20160204,경남,59.5499,35.1597
20160204,경북,50.2948,30.3636
20160204,광주,69.8426,40.2761
20160204,대구,65.3333,38.5263
20160204,대전,51.3458,31.9861
20160204,부산,56.5354,37.4648
20160204,서울,58.1818,31.5638
20160204,세종,52.2927,0.0000
20160204,Ulsan,48.6364,27.9348
20160204,인천,53.2153,32.9674
20160204,전남,50.9258,38.1404
20160204,전북,70.0183,51.1196
20160204,제주,90.4396,60.3956
20160204,충남,49.4511,40.9545
20160204,충북,65.0076,43.1708
20160205,강원,46.5708,28.1597
20160205,경기,55.8468,26.6526
20160205,경남,39.7960,22.0157
20160205,경북,35.8768,19.0625
20160205,광주,45.4954,22.0807
20160205,대구,40.3125,20.7211
20160205,대전,42.7741,21.3750
20160205,부산,38.8234,24.0876
20160205,서울,47.1291,20.7795
20160205,세종,45.1250,0.0000
20160205,Ulsan,31.8796,14.6408
20160205,인천,45.6369,22.9424
20160205,전남,29.7819,20.7100
20160205,전북,51.6292,33.0105
20160205,제주,49.2842,28.3368
20160205,충남,39.5875,23.3333
20160205,충북,48.9773,26.4292
20160206,강원,44.0833,32.0301
20160206,경기,57.4241,28.0208
20160206,경남,39.5301,22.0568
20160206,경북,39.1233,21.9167
20160206,광주,36.9861,17.9583
20160206,대구,43.5122,22.8848
20160206,대전,43.9708,23.4306
20160206,부산,41.2421,26.5230
20160206,서울,51.9134,24.3005
20160206,세종,47.6875,0.0000
20160206,Ulsan,36.5615,19.7872
20160206,인천,47.0317,22.2827
20160206,전남,27.3661,19.3797
20160206,전북,45.7708,26.0938
20160206,제주,34.5426,17.6000
20160206,충남,43.5083,27.9583
20160206,충북,47.8674,27.3875
20160207,강원,45.7941,34.7000
20160207,경기,52.7234,28.4219
20160207,경남,36.9544,22.3232
20160207,경북,36.4306,22.0217
20160207,광주,31.1111,16.2440
20160207,대구,38.1579,22.1915
20160207,대전,41.0833,24.4722
20160207,부산,34.8313,24.4183
20160207,서울,47.6385,23.5359
20160207,세종,51.2917,0.0000
20160207,Ulsan,32.7528,19.2270
20160207,인천,37.4781,21.5654
20160207,전남,26.9657,18.9378
20160207,전북,41.9427,28.3830
20160207,제주,27.2553,14.6632
20160207,충남,39.9708,27.8333
20160207,충북,49.9091,32.7625
20160208,강원,53.0756,41.4058
20160208,경기,78.0622,42.7891
20160208,경남,47.1730,27.0115
20160208,경북,49.3030,36.2917
20160208,광주,62.6411,36.5179
20160208,대구,49.1601,29.1604
20160208,대전,64.2792,37.1111
20160208,부산,42.9821,28.9642
20160208,서울,75.1128,40.7767
20160208,세종,69.0208,0.0000
20160208,Ulsan,36.0361,21.3099
20160208,인천,71.5868,49.0316
20160208,전남,45.5711,33.6498
20160208,전북,67.1123,44.7979
20160208,제주,68.8333,36.9053
20160208,충남,67.7908,41.7826
20160208,충북,69.1705,43.3583
20160209,강원,48.4333,33.3310
20160209,경기,55.0454,27.3385
20160209,경남,53.1312,25.8485
20160209,경북,48.4664,32.6458
20160209,광주,64.4146,33.4167
20160209,대구,48.3785,24.6198
20160209,대전,52.3708,28.0417
20160209,부산,53.7890,32.3645
20160209,서울,51.1672,25.2117
20160209,세종,52.2708,0.0000
20160209,Ulsan,45.4678,22.6028
20160209,인천,49.2381,24.0260
20160209,전남,50.2010,31.6035
20160209,전북,70.0755,36.6146
20160209,제주,63.2737,32.1563
20160209,충남,51.3083,28.7917
20160209,충북,53.1250,27.3305
20160210,강원,34.9375,23.8723
20160210,경기,48.4189,28.4289
20160210,경남,33.7137,17.0305
20160210,경북,33.4872,21.9149
20160210,광주,46.6389,23.4524
20160210,대구,40.0982,20.9010
20160210,대전,39.0500,21.5139
20160210,부산,31.4643,17.4286
20160210,서울,43.8662,22.6399
20160210,세종,51.4167,0.0000
20160210,Ulsan,32.5606,14.7214
20160210,인천,41.9980,26.3854
20160210,전남,35.6443,22.8248
20160210,전북,51.7258,33.0417
20160210,제주,47.7684,23.6105
20160210,충남,46.1083,26.1304
20160210,충북,49.5076,29.9333
20160211,강원,44.4871,30.4385
20160211,경기,56.0470,30.6913
20160211,경남,44.2738,20.9385
20160211,경북,41.9742,30.5106
20160211,광주,46.4340,21.5244
20160211,대구,57.2404,30.9738
20160211,대전,48.1730,28.4444
20160211,부산,36.7936,20.4726
20160211,서울,49.8411,24.6047
20160211,세종,55.2292,0.0000
20160211,Ulsan,40.0871,18.8702
20160211,인천,55.5032,33.3978
20160211,전남,35.1318,22.5727
20160211,전북,51.3537,31.0313
20160211,제주,58.9462,30.1979
20160211,충남,48.5105,27.0000
20160211,충북,56.9272,34.8319
20160212,강원,40.2308,34.6967
20160212,경기,36.7385,23.3187
20160212,경남,33.5128,18.3000
20160212,경북,33.4500,26.2308
20160212,광주,18.3889,11.6012
20160212,대구,49.8467,30.0426
20160212,대전,36.5823,24.4722
20160212,부산,38.2076,23.1980
20160212,서울,36.5097,20.8720
20160212,세종,34.9362,0.0000
20160212,Ulsan,37.7017,21.8333
20160212,인천,35.6890,24.0632
20160212,전남,23.4050,15.7647
20160212,전북,24.0952,15.6905
20160212,제주,23.0471,11.3250
20160212,충남,27.5808,18.3043
20160212,충북,37.4318,27.3958
20160213,강원,27.7331,30.1176
20160213,경기,21.1478,13.4840
20160213,경남,22.8177,12.8095
20160213,경북,27.0659,20.4595
20160213,광주,12.0833,7.4702
20160213,대구,47.5439,28.8022
20160213,대전,25.1292,15.7361
20160213,부산,23.1511,15.5377
20160213,서울,17.6540,10.1590
20160213,세종,23.2500,0.0000
20160213,Ulsan,20.7472,13.5038
20160213,인천,20.7335,13.7459
20160213,전남,16.6757,11.9231
20160213,전북,17.1080,10.3820
20160213,제주,21.9277,12.4239
20160213,충남,14.4093,4.9286
20160213,충북,26.6439,19.3083
20160214,강원,20.5254,18.2478
20160214,경기,31.9748,16.6233
20160214,경남,20.3750,11.4330
20160214,경북,21.0935,11.3953
20160214,광주,27.5000,14.9286
20160214,대구,22.1289,12.1778
20160214,대전,30.8667,16.2778
20160214,부산,21.5377,15.1944
20160214,서울,30.9547,17.0455
20160214,세종,35.2292,0.0000
20160214,Ulsan,18.8535,11.3111
20160214,인천,31.0898,15.7435
20160214,전남,20.6642,13.2920
20160214,전북,36.4934,19.5313
20160214,제주,42.4691,18.4725
20160214,충남,38.0750,17.0000
20160214,충북,27.3864,17.8996
20160215,강원,29.9708,15.4130
20160215,경기,37.1555,12.6588
20160215,경남,24.5655,12.5577
20160215,경북,25.8884,15.7317
20160215,광주,25.7094,11.6306
20160215,대구,28.7849,13.7566
20160215,대전,30.8851,14.0556
20160215,부산,27.8480,15.6255
20160215,서울,33.8746,11.4941
20160215,세종,32.9565,0.0000
20160215,Ulsan,25.0580,11.3261
20160215,인천,32.3112,9.3370
20160215,전남,22.0394,12.5132
20160215,전북,35.8845,13.3750
20160215,제주,25.4444,11.8462
20160215,충남,35.5847,9.9583
20160215,충북,30.4751,13.1792
20160216,강원,30.9110,21.5857
20160216,경기,32.9263,18.4180
20160216,경남,33.2633,19.0965
20160216,경북,28.1196,18.1667
20160216,광주,32.8246,15.5305
20160216,대구,32.3449,17.9415
20160216,대전,32.8248,17.2714
20160216,부산,34.9352,22.1492
20160216,서울,29.1549,15.0572
20160216,세종,30.8958,0.0000
20160216,Ulsan,26.9775,14.2446
20160216,인천,27.2683,14.8677
20160216,전남,29.3846,17.6300
20160216,전북,36.2388,16.1146
20160216,제주,45.7079,23.7176
20160216,충남,27.4625,15.2609
20160216,충북,29.2146,17.8529
20160217,강원,38.2284,19.0876
20160217,경기,44.2124,19.1587
20160217,경남,28.6972,13.5354
20160217,경북,27.0195,17.6957
20160217,광주,28.7123,12.4939
20160217,대구,31.8427,14.9789
20160217,대전,32.6125,14.0833
20160217,부산,30.6934,16.7202
20160217,서울,41.7889,15.2818
20160217,세종,30.4792,0.0000
20160217,Ulsan,29.3920,11.3099
