buoy,date,time,speed,direction,code
Uljin,2016-01-01,0,6.9,263,W
Uljin,2016-01-01,1,6.9,265,W
Uljin,2016-01-01,2,6.5,262,W
Uljin,2016-01-01,3,5.6,261,W
Uljin,2016-01-01,4,5.1,254,WSW
Uljin,2016-01-01,5,6.4,277,W
Uljin,2016-01-01,6,4.8,305,NW
Uljin,2016-01-01,7,3.8,314,NW
Uljin,2016-01-01,8,5,290,WNW
Uljin,2016-01-01,9,5.2,321,NW
Uljin,2016-01-01,10,3.4,305,NW
Uljin,2016-01-01,11,3.2,266,W
Uljin,2016-01-01,12,3.8,237,WSW
Uljin,2016-01-01,13,4.6,231,SW
Uljin,2016-01-01,14,4.4,229,SW
Uljin,2016-01-01,15,3.5,259,W
Uljin,2016-01-01,16,4.8,228,SW
Uljin,2016-01-01,17,6.2,233,SW
Uljin,2016-01-01,18,7.2,248,WSW
Uljin,2016-01-01,19,7.8,248,WSW
Uljin,2016-01-01,20,8.9,255,WSW
Uljin,2016-01-01,21,8.2,250,WSW
Uljin,2016-01-01,22,8.8,269,W
Uljin,2016-01-01,23,8.5,275,W
Uljin,2016-01-02,0,10.6,256,WSW
Uljin,2016-01-02,1,8.9,260,W
Uljin,2016-01-02,2,9.2,240,WSW
Uljin,2016-01-02,3,10.1,250,WSW
Uljin,2016-01-02,4,10.7,260,W
Uljin,2016-01-02,5,10.5,237,WSW
Uljin,2016-01-02,6,12.9,291,WNW
Uljin,2016-01-02,7,12.8,273,W
Uljin,2016-01-02,8,12.2,251,WSW
Uljin,2016-01-02,9,11,252,WSW
Uljin,2016-01-02,10,11.3,247,WSW
Uljin,2016-01-02,11,10.4,248,WSW
Uljin,2016-01-02,12,8.3,246,WSW
Uljin,2016-01-02,13,6.8,237,WSW
Uljin,2016-01-02,14,5.5,239,WSW
Uljin,2016-01-02,15,5,233,SW
Uljin,2016-01-02,16,8.1,258,WSW
Uljin,2016-01-02,17,6.2,248,WSW
Uljin,2016-01-02,18,9.9,242,WSW
Uljin,2016-01-02,19,7.1,252,WSW
Uljin,2016-01-02,20,7.9,264,W
Uljin,2016-01-02,21,5.8,282,WNW
Uljin,2016-01-02,22,9.1,278,W
Uljin,2016-01-02,23,8.6,260,W
Uljin,2016-01-03,0,8.6,247,WSW
Uljin,2016-01-03,1,11,251,WSW
Uljin,2016-01-03,2,9.6,272,W
Uljin,2016-01-03,3,6.2,262,W
Uljin,2016-01-03,4,6.9,276,W
Uljin,2016-01-03,5,6.2,280,W
Uljin,2016-01-03,6,3.3,278,W
Uljin,2016-01-03,7,2.8,268,W
Uljin,2016-01-03,8,2.8,269,W
Uljin,2016-01-03,9,2.2,344,NNW
Uljin,2016-01-03,10,2.6,258,WSW
Uljin,2016-01-03,11,1,234,SW
Uljin,2016-01-03,12,1.2,222,SW
Uljin,2016-01-03,13,1.1,231,SW
Uljin,2016-01-03,14,1.3,204,SSW
Uljin,2016-01-03,15,1.7,126,SE
Uljin,2016-01-03,16,2.2,119,ESE
Uljin,2016-01-03,17,3.8,121,ESE
Uljin,2016-01-03,18,3.3,131,SE
Uljin,2016-01-03,19,3.9,120,ESE
Uljin,2016-01-03,20,4.1,251,WSW
Uljin,2016-01-03,21,6.5,248,WSW
Uljin,2016-01-03,22,5.4,265,W
Uljin,2016-01-03,23,4.1,277,W
Uljin,2016-01-04,0,5,249,WSW
Uljin,2016-01-04,1,8.1,249,WSW
Uljin,2016-01-04,2,8.6,261,W
Uljin,2016-01-04,3,8.5,282,WNW
Uljin,2016-01-04,4,8.9,278,W
Uljin,2016-01-04,5,10.3,236,SW
Uljin,2016-01-04,6,9.3,261,W
Uljin,2016-01-04,7,7.5,260,W
Uljin,2016-01-04,8,6.8,271,W
Uljin,2016-01-04,9,7.8,262,W
Uljin,2016-01-04,10,6.8,279,W
Uljin,2016-01-04,11,6.5,285,WNW
Uljin,2016-01-04,12,6.7,285,WNW
Uljin,2016-01-04,13,5.2,300,WNW
Uljin,2016-01-04,14,5.3,342,NNW
Uljin,2016-01-04,15,2.7,252,WSW
Uljin,2016-01-04,16,1.5,208,SSW
Uljin,2016-01-04,17,1.3,71,ENE
Uljin,2016-01-04,18,6.8,29,NNE
Uljin,2016-01-04,19,6.2,14,NNE
Uljin,2016-01-04,20,3.9,20,NNE
Uljin,2016-01-04,21,3.6,324,NW
Uljin,2016-01-04,22,3.8,276,W
Uljin,2016-01-04,23,7.4,269,W
Uljin,2016-01-05,0,7.3,254,WSW
Uljin,2016-01-05,1,8.8,276,W
Uljin,2016-01-05,2,6.8,307,NW
Uljin,2016-01-05,3,5.9,280,W
Uljin,2016-01-05,4,4.8,345,NNW
Uljin,2016-01-05,5,4.8,326,NW
Uljin,2016-01-05,6,4.4,332,NNW
Uljin,2016-01-05,7,3.8,321,NW
Uljin,2016-01-05,8,2.2,308,NW
Uljin,2016-01-05,9,2.9,310,NW
Uljin,2016-01-05,10,1.4,301,WNW
Uljin,2016-01-05,11,3.4,290,WNW
Uljin,2016-01-05,12,2.4,323,NW
Uljin,2016-01-05,13,2.4,319,NW
Uljin,2016-01-05,14,3.1,36,NE
Uljin,2016-01-05,15,3.9,356,N
Uljin,2016-01-05,16,3.3,331,NNW
Uljin,2016-01-05,17,2.6,56,NE
Uljin,2016-01-05,18,2.2,63,ENE
Uljin,2016-01-05,19,2,46,NE
Uljin,2016-01-05,20,1.2,249,WSW
Uljin,2016-01-05,21,0.9,94,E
Uljin,2016-01-05,22,0.5,160,SSE
Uljin,2016-01-05,23,0.1,354,N
Uljin,2016-01-06,0,4.5,317,NW
Uljin,2016-01-06,1,4.8,278,W
Uljin,2016-01-06,2,3.3,223,SW
Uljin,2016-01-06,3,4.1,286,WNW
Uljin,2016-01-06,4,4,284,WNW
Uljin,2016-01-06,5,6.1,282,WNW
Uljin,2016-01-06,6,4.8,302,WNW
Uljin,2016-01-06,7,4,270,W
Uljin,2016-01-06,8,6.2,298,WNW
Uljin,2016-01-06,9,7.4,298,WNW
Uljin,2016-01-06,10,6.5,312,NW
Uljin,2016-01-06,11,6,301,WNW
Uljin,2016-01-06,12,4.8,292,WNW
Uljin,2016-01-06,13,4.8,290,WNW
Uljin,2016-01-06,14,6.4,306,NW
Uljin,2016-01-06,15,5.5,311,NW
Uljin,2016-01-06,16,4.1,325,NW
Uljin,2016-01-06,17,2.9,311,NW
Uljin,2016-01-06,18,2.4,275,W
Uljin,2016-01-06,19,3.4,306,NW
Uljin,2016-01-06,20,3.3,288,WNW
Uljin,2016-01-06,21,4.4,305,NW
Uljin,2016-01-06,22,6.8,292,WNW
Uljin,2016-01-06,23,7.1,299,WNW
Uljin,2016-01-07,0,5,334,NNW
Uljin,2016-01-07,1,7.2,308,NW
Uljin,2016-01-07,2,7.4,310,NW
Uljin,2016-01-07,3,7.9,298,WNW
Uljin,2016-01-07,4,7.5,274,W
Uljin,2016-01-07,5,8.4,300,WNW
Uljin,2016-01-07,6,8.6,299,WNW
Uljin,2016-01-07,7,5.9,303,WNW
Uljin,2016-01-07,8,5.9,309,NW
Uljin,2016-01-07,9,5.5,322,NW
Uljin,2016-01-07,10,5.4,303,WNW
Uljin,2016-01-07,11,5,345,NNW
Uljin,2016-01-07,12,5.4,329,NNW
Uljin,2016-01-07,13,4.7,323,NW
Uljin,2016-01-07,14,3.8,304,NW
Uljin,2016-01-07,15,2.6,308,NW
Uljin,2016-01-07,16,1.9,348,NNW
Uljin,2016-01-07,17,1.5,344,NNW
Uljin,2016-01-07,18,1.4,306,NW
Uljin,2016-01-07,19,1.6,338,NNW
Uljin,2016-01-07,20,6.7,291,WNW
Uljin,2016-01-07,21,7.8,282,WNW
Uljin,2016-01-07,22,7.4,284,WNW
Uljin,2016-01-07,23,7,302,WNW
Uljin,2016-01-08,0,5.5,314,NW
Uljin,2016-01-08,1,5.1,260,W
Uljin,2016-01-08,2,5,282,WNW
Uljin,2016-01-08,3,5.6,271,W
Uljin,2016-01-08,4,7,285,WNW
Uljin,2016-01-08,5,8.9,299,WNW
Uljin,2016-01-08,6,9.3,298,WNW
Uljin,2016-01-08,7,9.4,278,W
Uljin,2016-01-08,8,8.9,311,NW
Uljin,2016-01-08,9,7.4,304,NW
Uljin,2016-01-08,10,6.4,309,NW
Uljin,2016-01-08,11,6.1,294,WNW
Uljin,2016-01-08,12,5.5,294,WNW
Uljin,2016-01-08,13,5.7,281,W
Uljin,2016-01-08,14,4.4,291,WNW
Uljin,2016-01-08,15,3.6,299,WNW
Uljin,2016-01-08,16,1.4,272,W
Uljin,2016-01-08,17,0.2,10,N
Uljin,2016-01-08,18,3.8,251,WSW
Uljin,2016-01-08,19,6.9,282,WNW
Uljin,2016-01-08,20,8.1,287,WNW
Uljin,2016-01-08,21,7.9,296,WNW
Uljin,2016-01-08,22,6.9,283,WNW
Uljin,2016-01-08,23,7.6,292,WNW
Uljin,2016-01-09,0,7.1,292,WNW
Uljin,2016-01-09,1,6.3,268,W
Uljin,2016-01-09,2,7,283,WNW
Uljin,2016-01-09,3,5.1,314,NW
Uljin,2016-01-09,4,5.8,292,WNW
Uljin,2016-01-09,5,5.2,289,WNW
Uljin,2016-01-09,6,5.4,290,WNW
Uljin,2016-01-09,7,5.1,302,WNW
Uljin,2016-01-09,8,3.5,291,WNW
Uljin,2016-01-09,9,5.1,299,WNW
Uljin,2016-01-09,10,4.7,304,NW
Uljin,2016-01-09,11,4.5,297,WNW
Uljin,2016-01-09,12,3.2,266,W
Uljin,2016-01-09,13,4.6,273,W
Uljin,2016-01-09,14,4.1,299,WNW
Uljin,2016-01-09,15,3.9,274,W
Uljin,2016-01-09,16,1,301,WNW
Uljin,2016-01-09,17,6.6,268,W
Uljin,2016-01-09,18,8,277,W
Uljin,2016-01-09,19,11,264,W
Uljin,2016-01-09,20,11.3,265,W
Uljin,2016-01-09,21,9.2,251,WSW
Uljin,2016-01-09,22,10.3,271,W
Uljin,2016-01-09,23,10.3,263,W
Uljin,2016-01-10,0,10.7,250,WSW
Uljin,2016-01-10,1,9.5,271,W
Uljin,2016-01-10,2,8.6,278,W
Uljin,2016-01-10,3,5.3,307,NW
Uljin,2016-01-10,4,6,283,WNW
Uljin,2016-01-10,5,4.5,288,WNW
Uljin,2016-01-10,6,4.9,301,WNW
Uljin,2016-01-10,7,3.1,296,WNW
Uljin,2016-01-10,8,4,278,W
Uljin,2016-01-10,9,5.2,290,WNW
Uljin,2016-01-10,10,4.2,264,W
Uljin,2016-01-10,11,4.7,255,WSW
Uljin,2016-01-10,12,4.3,237,WSW
Uljin,2016-01-10,13,4.6,254,WSW
Uljin,2016-01-10,14,3.7,273,W
Uljin,2016-01-10,15,3.9,263,W
Uljin,2016-01-10,16,1.6,272,W
Uljin,2016-01-10,17,1.5,1,N
Uljin,2016-01-10,18,0.8,322,NW
Uljin,2016-01-10,19,0.5,271,W
Uljin,2016-01-10,20,6.6,273,W
Uljin,2016-01-10,21,7.6,282,WNW
Uljin,2016-01-10,22,7.5,295,WNW
Uljin,2016-01-10,23,6.1,295,WNW
Uljin,2016-01-11,0,5.7,306,NW
Uljin,2016-01-11,1,5.9,298,WNW
Uljin,2016-01-11,2,5.7,298,WNW
Uljin,2016-01-11,3,5.8,313,NW
Uljin,2016-01-11,4,5.6,339,NNW
Uljin,2016-01-11,5,5.2,326,NW
Uljin,2016-01-11,6,5.4,339,NNW
Uljin,2016-01-11,7,4.4,314,NW
Uljin,2016-01-11,8,6.6,306,NW
Uljin,2016-01-11,9,5.5,319,NW
Uljin,2016-01-11,10,5.7,306,NW
Uljin,2016-01-11,11,6.3,352,N
Uljin,2016-01-11,12,6.5,334,NNW
Uljin,2016-01-11,13,7.3,335,NNW
Uljin,2016-01-11,14,8.2,4,N
Uljin,2016-01-11,15,8.2,3,N
Uljin,2016-01-11,16,8.8,353,N
Uljin,2016-01-11,17,9.5,355,N
Uljin,2016-01-11,18,9.2,351,N
Uljin,2016-01-11,19,7.7,26,NNE
Uljin,2016-01-11,20,7.3,19,NNE
Uljin,2016-01-11,21,5.8,7,N
Uljin,2016-01-11,22,5.4,329,NNW
Uljin,2016-01-11,23,5.6,337,NNW
Uljin,2016-01-12,0,5.4,359,N
Uljin,2016-01-12,1,5.5,360,N
Uljin,2016-01-12,2,4.3,357,N
Uljin,2016-01-12,3,6.7,331,NNW
Uljin,2016-01-12,4,6.1,322,NW
Uljin,2016-01-12,5,5.3,332,NNW
Uljin,2016-01-12,6,5.6,319,NW
Uljin,2016-01-12,7,4.5,308,NW
Uljin,2016-01-12,8,4.2,306,NW
Uljin,2016-01-12,9,2.9,354,N
Uljin,2016-01-12,10,3.2,339,NNW
Uljin,2016-01-12,11,4.3,306,NW
Uljin,2016-01-12,12,4.3,329,NNW
Uljin,2016-01-12,13,4,329,NNW
Uljin,2016-01-12,14,3.9,340,NNW
Uljin,2016-01-12,15,4.2,0,N
Uljin,2016-01-12,16,3.1,345,NNW
Uljin,2016-01-12,17,2.6,359,N
Uljin,2016-01-12,18,3,290,WNW
Uljin,2016-01-12,19,1.6,295,WNW
Uljin,2016-01-12,20,3.3,272,W
Uljin,2016-01-12,21,5.9,260,W
Uljin,2016-01-12,22,8.2,268,W
Uljin,2016-01-12,23,8.6,254,WSW
Uljin,2016-01-13,0,9.9,262,W
Uljin,2016-01-13,1,9.1,272,W
Uljin,2016-01-13,2,9.8,277,W
Uljin,2016-01-13,3,9.4,285,WNW
Uljin,2016-01-13,4,9.5,282,WNW
Uljin,2016-01-13,5,8.2,274,W
Uljin,2016-01-13,6,8.9,288,WNW
Uljin,2016-01-13,7,9.4,285,WNW
Uljin,2016-01-13,8,9.2,280,W
Uljin,2016-01-13,9,8.5,285,WNW
Uljin,2016-01-13,10,10,290,WNW
Uljin,2016-01-13,11,8.4,290,WNW
Uljin,2016-01-13,12,7.3,290,WNW
Uljin,2016-01-13,13,7.5,284,WNW
Uljin,2016-01-13,14,6,295,WNW
Uljin,2016-01-13,15,8.1,260,W
Uljin,2016-01-13,16,8.4,263,W
Uljin,2016-01-13,17,7.7,285,WNW
Uljin,2016-01-13,18,10.6,277,W
Uljin,2016-01-13,19,10.6,284,WNW
Uljin,2016-01-13,20,10.6,263,W
Uljin,2016-01-13,21,7.8,251,WSW
Uljin,2016-01-13,22,8.7,253,WSW
Uljin,2016-01-13,23,7.7,255,WSW
Uljin,2016-01-14,0,7.8,263,W
Uljin,2016-01-14,1,8.8,262,W
Uljin,2016-01-14,2,10.4,271,W
Uljin,2016-01-14,3,10.6,280,W
Uljin,2016-01-14,4,11.3,261,W
Uljin,2016-01-14,5,11.7,274,W
Uljin,2016-01-14,6,10,277,W
Uljin,2016-01-14,7,7.3,280,W
Uljin,2016-01-14,8,7.8,285,WNW
Uljin,2016-01-14,9,9.1,283,WNW
Uljin,2016-01-14,10,6.8,289,WNW
Uljin,2016-01-14,11,6.1,287,WNW
Uljin,2016-01-14,12,5.9,294,WNW
Uljin,2016-01-14,13,5.5,319,NW
Uljin,2016-01-14,14,3.3,291,WNW
Uljin,2016-01-14,15,3.1,299,WNW
Uljin,2016-01-14,16,3,296,WNW
Uljin,2016-01-14,17,2.4,284,WNW
Uljin,2016-01-14,18,2.8,251,WSW
Uljin,2016-01-14,19,3.4,249,WSW
Uljin,2016-01-14,20,7.6,256,WSW
Uljin,2016-01-14,21,8.9,269,W
Uljin,2016-01-14,22,8.3,268,W
Uljin,2016-01-14,23,8.5,261,W
Uljin,2016-01-15,0,6.5,249,WSW
Uljin,2016-01-15,1,9.5,262,W
Uljin,2016-01-15,2,9.7,276,W
Uljin,2016-01-15,3,8.5,260,W
Uljin,2016-01-15,4,8.7,275,W
Uljin,2016-01-15,5,7.6,268,W
Uljin,2016-01-15,6,6.7,271,W
Uljin,2016-01-15,7,4.5,264,W
Uljin,2016-01-15,8,4.4,267,W
Uljin,2016-01-15,9,3.7,263,W
Uljin,2016-01-15,10,4.6,302,WNW
Uljin,2016-01-15,11,4.6,303,WNW
Uljin,2016-01-15,12,4.5,307,NW
Uljin,2016-01-15,13,5.9,308,NW
Uljin,2016-01-15,14,4.1,283,WNW
Uljin,2016-01-15,15,3.5,339,NNW
Uljin,2016-01-15,16,1.4,314,NW
Uljin,2016-01-15,17,0.8,310,NW
Uljin,2016-01-15,18,0.9,242,WSW
Uljin,2016-01-15,19,1.6,300,WNW
Uljin,2016-01-15,20,1.9,356,N
Uljin,2016-01-15,21,2.5,332,NNW
Uljin,2016-01-15,22,3.8,299,WNW
Uljin,2016-01-15,23,4.5,286,WNW
Uljin,2016-01-16,0,3.3,299,WNW
Uljin,2016-01-16,1,3.1,301,WNW
Uljin,2016-01-16,2,2.5,323,NW
Uljin,2016-01-16,3,1.9,279,W
Uljin,2016-01-16,4,2.7,302,WNW
Uljin,2016-01-16,5,2,301,WNW
Uljin,2016-01-16,6,2.9,277,W
Uljin,2016-01-16,7,2.9,282,WNW
Uljin,2016-01-16,8,2.5,293,WNW
Uljin,2016-01-16,9,2.2,279,W
Uljin,2016-01-16,10,1.7,296,WNW
Uljin,2016-01-16,11,1.5,303,WNW
Uljin,2016-01-16,12,1.2,237,WSW
Uljin,2016-01-16,13,2.6,277,W
Uljin,2016-01-16,14,2.5,315,NW
Uljin,2016-01-16,15,2.4,3,N
Uljin,2016-01-16,16,3.6,23,NNE
Uljin,2016-01-16,17,4.1,30,NNE
Uljin,2016-01-16,18,4.1,346,NNW
Uljin,2016-01-16,19,3.2,344,NNW
Uljin,2016-01-16,20,4.6,21,NNE
Uljin,2016-01-16,21,5.7,46,NE
Uljin,2016-01-16,22,5.5,20,NNE
Uljin,2016-01-16,23,3.4,21,NNE
Uljin,2016-01-17,0,2.2,34,NE
Uljin,2016-01-17,1,1.4,8,N
Uljin,2016-01-17,2,1.5,341,NNW
Uljin,2016-01-17,3,1.1,59,ENE
Uljin,2016-01-17,4,2,335,NNW
Uljin,2016-01-17,5,2.6,354,N
Uljin,2016-01-17,6,2.4,31,NNE
Uljin,2016-01-17,7,1.7,46,NE
Uljin,2016-01-17,8,3.5,105,ESE
Uljin,2016-01-17,9,5.6,111,ESE
Uljin,2016-01-17,10,5.1,107,ESE
Uljin,2016-01-17,11,6.3,132,SE
Uljin,2016-01-17,12,5.9,126,SE
Uljin,2016-01-17,13,6.6,145,SE
Uljin,2016-01-17,14,5.1,159,SSE
Uljin,2016-01-17,15,4,159,SSE
Uljin,2016-01-17,16,3.9,151,SSE
Uljin,2016-01-17,17,3.2,123,ESE
Uljin,2016-01-17,18,1.4,163,SSE
Uljin,2016-01-17,19,1.4,78,ENE
Uljin,2016-01-17,20,3.1,66,ENE
Uljin,2016-01-17,21,3.9,65,ENE
Uljin,2016-01-17,22,4.5,42,NE
Uljin,2016-01-17,23,6.3,21,NNE
Uljin,2016-01-18,0,5.5,38,NE
Uljin,2016-01-18,1,5,31,NNE
Uljin,2016-01-18,2,4,26,NNE
Uljin,2016-01-18,3,5.1,44,NE
Uljin,2016-01-18,4,7.7,338,NNW
Uljin,2016-01-18,5,9,334,NNW
Uljin,2016-01-18,6,10.1,323,NW
Uljin,2016-01-18,7,8.4,308,NW
Uljin,2016-01-18,8,7.4,317,NW
Uljin,2016-01-18,9,8,277,W
Uljin,2016-01-18,10,11,281,W
Uljin,2016-01-18,11,9.7,268,W
Uljin,2016-01-18,12,12.1,260,W
Uljin,2016-01-18,13,13.6,256,WSW
Uljin,2016-01-18,14,14.1,279,W
Uljin,2016-01-18,15,16.9,263,W
Uljin,2016-01-18,16,15.3,265,W
Uljin,2016-01-18,17,13.7,275,W
Uljin,2016-01-18,18,18.7,265,W
Uljin,2016-01-18,19,15.5,286,WNW
Uljin,2016-01-18,20,16.2,268,W
Uljin,2016-01-18,21,15.7,277,W
Uljin,2016-01-18,22,16,269,W
Uljin,2016-01-18,23,15.6,285,WNW
Uljin,2016-01-19,0,15.2,279,W
Uljin,2016-01-19,1,17,271,W
Uljin,2016-01-19,2,18.5,279,W
Uljin,2016-01-19,3,15.3,256,WSW
Uljin,2016-01-19,4,15.3,291,WNW
Uljin,2016-01-19,5,16,255,WSW
Uljin,2016-01-19,6,16.3,264,W
Uljin,2016-01-19,7,16,273,W
Uljin,2016-01-19,8,13.6,272,W
Uljin,2016-01-19,9,13.4,269,W
Uljin,2016-01-19,10,11.1,292,WNW
Uljin,2016-01-19,11,12.1,259,W
Uljin,2016-01-19,12,15.4,271,W
Uljin,2016-01-19,13,14.8,271,W
Uljin,2016-01-19,14,11,293,WNW
Uljin,2016-01-19,15,12.6,277,W
Uljin,2016-01-19,16,12.7,270,W
Uljin,2016-01-19,17,9.7,295,WNW
Uljin,2016-01-19,18,8.8,300,WNW
Uljin,2016-01-19,19,11.5,286,WNW
Uljin,2016-01-19,20,9.9,299,WNW
Uljin,2016-01-19,21,10.4,273,W
Uljin,2016-01-19,22,8.4,270,W
Uljin,2016-01-19,23,9.5,292,WNW
Uljin,2016-01-20,0,8.7,324,NW
Uljin,2016-01-20,1,9,275,W
Uljin,2016-01-20,2,9.2,304,NW
Uljin,2016-01-20,3,9.3,295,WNW
Uljin,2016-01-20,4,8.2,298,WNW
Uljin,2016-01-20,5,8.4,308,NW
Uljin,2016-01-20,6,9,337,NNW
Uljin,2016-01-20,7,9.5,291,WNW
Uljin,2016-01-20,8,9.3,304,NW
Uljin,2016-01-20,9,8.8,325,NW
Uljin,2016-01-20,10,7.9,293,WNW
Uljin,2016-01-20,11,6.4,338,NNW
Uljin,2016-01-20,12,6.1,329,NNW
Uljin,2016-01-20,13,7.1,323,NW
Uljin,2016-01-20,14,6,325,NW
Uljin,2016-01-20,15,6,317,NW
Uljin,2016-01-20,16,4.7,332,NNW
Uljin,2016-01-20,17,3.3,325,NW
Uljin,2016-01-20,18,3.1,309,NW
Uljin,2016-01-20,19,2.2,331,NNW
Uljin,2016-01-20,20,2.5,293,WNW
Uljin,2016-01-20,21,5.5,284,WNW
Uljin,2016-01-20,22,5.7,282,WNW
Uljin,2016-01-20,23,5.2,298,WNW
Uljin,2016-01-21,0,6.4,305,NW
Uljin,2016-01-21,1,5.1,332,NNW
Uljin,2016-01-21,2,5.2,341,NNW
Uljin,2016-01-21,3,5.4,336,NNW
Uljin,2016-01-21,4,7.3,315,NW
Uljin,2016-01-21,5,7.1,328,NNW
Uljin,2016-01-21,6,6.3,327,NNW
Uljin,2016-01-21,7,5.7,340,NNW
Uljin,2016-01-21,8,7.1,332,NNW
Uljin,2016-01-21,9,7.4,330,NNW
Uljin,2016-01-21,10,7.5,345,NNW
Uljin,2016-01-21,11,7.7,349,N
Uljin,2016-01-21,12,7.5,334,NNW
Uljin,2016-01-21,13,7.6,348,NNW
Uljin,2016-01-21,14,7.4,355,N
Uljin,2016-01-21,15,6.5,346,NNW
Uljin,2016-01-21,16,5.9,251,WSW
Uljin,2016-01-21,17,6.2,298,WNW
Uljin,2016-01-21,18,6,262,W
Uljin,2016-01-21,19,9.2,347,NNW
Uljin,2016-01-21,20,10.8,346,NNW
Uljin,2016-01-21,21,10.6,348,NNW
Uljin,2016-01-21,22,12,342,NNW
Uljin,2016-01-21,23,12.3,342,NNW
Uljin,2016-01-22,0,9.3,355,N
Uljin,2016-01-22,1,8.6,356,N
Uljin,2016-01-22,2,9.1,355,N
Uljin,2016-01-22,3,8.1,38,NE
Uljin,2016-01-22,4,9.2,347,NNW
Uljin,2016-01-22,5,4.6,288,WNW
Uljin,2016-01-22,6,8.4,349,N
Uljin,2016-01-22,7,5.2,14,NNE
Uljin,2016-01-22,8,6.2,324,NW
Uljin,2016-01-22,9,5.7,351,N
Uljin,2016-01-22,10,6.5,336,NNW
Uljin,2016-01-22,11,7.6,286,WNW
Uljin,2016-01-22,12,6.5,341,NNW
Uljin,2016-01-22,13,6.4,5,N
Uljin,2016-01-22,14,7,347,NNW
Uljin,2016-01-22,15,6.4,8,N
Uljin,2016-01-22,16,5.8,345,NNW
Uljin,2016-01-22,18,4.7,21,NNE
Uljin,2016-01-22,19,5.8,305,NW
Uljin,2016-01-22,20,6.5,0,N
Uljin,2016-01-22,21,7,338,NNW
Uljin,2016-01-22,22,7.3,337,NNW
Uljin,2016-01-22,23,6.9,16,NNE
Uljin,2016-01-23,0,6.8,9,N
Uljin,2016-01-23,1,7.4,1,N
Uljin,2016-01-23,2,10.1,333,NNW
Uljin,2016-01-23,3,9.3,322,NW
Uljin,2016-01-23,4,9.5,311,NW
Uljin,2016-01-23,5,9.4,323,NW
Uljin,2016-01-23,6,9.3,313,NW
Uljin,2016-01-23,7,7.7,326,NW
Uljin,2016-01-23,8,5.9,295,WNW
Uljin,2016-01-23,9,5.7,268,W
Uljin,2016-01-23,10,5.6,295,WNW
Uljin,2016-01-23,11,7.6,288,WNW
Uljin,2016-01-23,12,4.7,279,W
Uljin,2016-01-23,13,7,290,WNW
Uljin,2016-01-23,14,6.2,294,WNW
Uljin,2016-01-23,15,9.3,271,W
Uljin,2016-01-23,16,8.8,261,W
Uljin,2016-01-23,17,10.9,273,W
Uljin,2016-01-23,18,10.1,280,W
Uljin,2016-01-23,19,11.6,285,WNW
Uljin,2016-01-23,20,11.2,285,WNW
Uljin,2016-01-23,21,14.1,261,W
Uljin,2016-01-23,22,11.8,287,WNW
Uljin,2016-01-23,23,14.1,283,WNW
Uljin,2016-01-24,0,11,284,WNW
Uljin,2016-01-24,1,11.7,276,W
Uljin,2016-01-24,2,9.6,307,NW
Uljin,2016-01-24,3,10.4,299,WNW
Uljin,2016-01-24,4,11.3,280,W
Uljin,2016-01-24,5,11,284,WNW
Uljin,2016-01-24,6,9.1,281,W
Uljin,2016-01-24,7,10.5,254,WSW
Uljin,2016-01-24,8,10.4,280,W
Uljin,2016-01-24,9,8.7,281,W
Uljin,2016-01-24,10,7.3,284,WNW
Uljin,2016-01-24,11,6.1,281,W
Uljin,2016-01-24,12,5,310,NW
Uljin,2016-01-24,13,7.5,312,NW
Uljin,2016-01-24,14,8.2,306,NW
Uljin,2016-01-24,15,8.5,299,WNW
Uljin,2016-01-24,16,10.6,328,NNW
Uljin,2016-01-24,17,11.5,341,NNW
Uljin,2016-01-24,18,9.6,334,NNW
Uljin,2016-01-24,19,8.4,280,W
Uljin,2016-01-24,20,10,300,WNW
Uljin,2016-01-24,21,9,292,WNW
Uljin,2016-01-24,22,8.8,294,WNW
Uljin,2016-01-24,23,7.4,277,W
Uljin,2016-01-25,0,7.5,291,WNW
Uljin,2016-01-25,1,8.3,298,WNW
Uljin,2016-01-25,2,9.8,293,WNW
Uljin,2016-01-25,3,8.9,288,WNW
Uljin,2016-01-25,4,8.7,270,W
Uljin,2016-01-25,5,7.8,288,WNW
Uljin,2016-01-25,6,6.8,291,WNW
Uljin,2016-01-25,7,8.6,279,W
Uljin,2016-01-25,8,7.9,282,WNW
Uljin,2016-01-25,9,7,303,WNW
Uljin,2016-01-25,10,5.7,301,WNW
Uljin,2016-01-25,11,5.2,317,NW
Uljin,2016-01-25,12,3,330,NNW
Uljin,2016-01-25,13,2.4,317,NW
Uljin,2016-01-25,14,2.4,319,NW
Uljin,2016-01-25,15,1.2,248,WSW
Uljin,2016-01-25,16,2.2,240,WSW
Uljin,2016-01-25,17,2.5,206,SSW
Uljin,2016-01-25,18,2.3,189,S
Uljin,2016-01-25,19,5.8,258,WSW
Uljin,2016-01-25,20,6.7,268,W
Uljin,2016-01-25,21,6.1,260,W
Uljin,2016-01-25,22,5.7,244,WSW
Uljin,2016-01-25,23,4.8,274,W
Uljin,2016-01-26,0,3.9,275,W
Uljin,2016-01-26,1,4.6,263,W
Uljin,2016-01-26,2,5.1,277,W
Uljin,2016-01-26,3,5.2,267,W
Uljin,2016-01-26,4,5.1,272,W
Uljin,2016-01-26,5,4.8,270,W
Uljin,2016-01-26,6,5,273,W
Uljin,2016-01-26,7,4.8,273,W
